"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","SEXLEVEL","SEX","DIS","CDF","Range0","Range1"
"2177",140,24,31,"701004",1003,726,24031701004,"1400000US24031701004",1,"Male",2380,0.47082096933729,0.47082096933729,0,0.47082149851632
"2178",140,24,31,"701004",1003,726,24031701004,"1400000US24031701004",2,"Female",2675,0.52917903066271,1,0.47082149851632,1
"2179",140,24,31,"701005",1003,727,24031701005,"1400000US24031701005",0,"Total",3337,0,0,0,0
"2180",140,24,31,"701005",1003,727,24031701005,"1400000US24031701005",1,"Male",1572,0.47108181000899,0.47108181000899,0,0.47108233892718
"2181",140,24,31,"701005",1003,727,24031701005,"1400000US24031701005",2,"Female",1765,0.52891818999101,1,0.47108233892718,1
"2182",140,24,31,"701006",1003,728,24031701006,"1400000US24031701006",0,"Total",5549,0,0,0,0
"2183",140,24,31,"701006",1003,728,24031701006,"1400000US24031701006",1,"Male",2600,0.468552892413047,0.468552892413047,0,0.468553423860155
"2184",140,24,31,"701006",1003,728,24031701006,"1400000US24031701006",2,"Female",2949,0.531447107586953,1,0.468553423860155,1
"2185",140,24,31,"701007",1003,729,24031701007,"1400000US24031701007",0,"Total",3158,0,0,0,0
"2186",140,24,31,"701007",1003,729,24031701007,"1400000US24031701007",1,"Male",1467,0.464534515516149,0.464534515516149,0,0.464535050981634
"2187",140,24,31,"701007",1003,729,24031701007,"1400000US24031701007",2,"Female",1691,0.535465484483851,1,0.464535050981634,1
"2188",140,24,31,"701101",1003,730,24031701101,"1400000US24031701101",0,"Total",4636,0,0,0,0
"2189",140,24,31,"701101",1003,730,24031701101,"1400000US24031701101",1,"Male",2349,0.506686798964625,0.506686798964625,0,0.506687292277826
"2190",140,24,31,"701101",1003,730,24031701101,"1400000US24031701101",2,"Female",2287,0.493313201035375,1,0.506687292277826,1
"2191",140,24,31,"701102",1003,731,24031701102,"1400000US24031701102",0,"Total",6306,0,0,0,0
"2192",140,24,31,"701102",1003,731,24031701102,"1400000US24031701102",1,"Male",3191,0.506026006977482,0.506026006977482,0,0.506026500951475
"2193",140,24,31,"701102",1003,731,24031701102,"1400000US24031701102",2,"Female",3115,0.493973993022518,1,0.506026500951475,1
"2194",140,24,31,"701201",1004,732,24031701201,"1400000US24031701201",0,"Total",6012,0,0,0,0
"2195",140,24,31,"701201",1004,732,24031701201,"1400000US24031701201",1,"Male",3006,0.5,0.5,0,0.5000005
"2196",140,24,31,"701201",1004,732,24031701201,"1400000US24031701201",2,"Female",3006,0.5,1,0.5000005,1
"2197",140,24,31,"701202",1004,733,24031701202,"1400000US24031701202",0,"Total",2726,0,0,0,0
"2198",140,24,31,"701202",1004,733,24031701202,"1400000US24031701202",1,"Male",1304,0.478356566397652,0.478356566397652,0,0.478357088041086
"2199",140,24,31,"701202",1004,733,24031701202,"1400000US24031701202",2,"Female",1422,0.521643433602348,1,0.478357088041086,1
"2200",140,24,31,"701205",1004,734,24031701205,"1400000US24031701205",0,"Total",6370,0,0,0,0
"2201",140,24,31,"701205",1004,734,24031701205,"1400000US24031701205",1,"Male",3071,0.482103610675039,0.482103610675039,0,0.482104128571429
"2202",140,24,31,"701205",1004,734,24031701205,"1400000US24031701205",2,"Female",3299,0.517896389324961,1,0.482104128571429,1
"2203",140,24,31,"701206",1004,735,24031701206,"1400000US24031701206",0,"Total",6366,0,0,0,0
"2204",140,24,31,"701206",1004,735,24031701206,"1400000US24031701206",1,"Male",3091,0.48554822494502,0.48554822494502,0,0.485548739396796
"2205",140,24,31,"701206",1004,735,24031701206,"1400000US24031701206",2,"Female",3275,0.51445177505498,1,0.485548739396796,1
"2206",140,24,31,"701210",1003,736,24031701210,"1400000US24031701210",0,"Total",3948,0,0,0,0
"2207",140,24,31,"701210",1003,736,24031701210,"1400000US24031701210",1,"Male",1918,0.485815602836879,0.485815602836879,0,0.485816117021277
"2208",140,24,31,"701210",1003,736,24031701210,"1400000US24031701210",2,"Female",2030,0.514184397163121,1,0.485816117021277,1
"2209",140,24,31,"701211",1003,737,24031701211,"1400000US24031701211",0,"Total",6651,0,0,0,0
"2210",140,24,31,"701211",1003,737,24031701211,"1400000US24031701211",1,"Male",3212,0.482934897007969,0.482934897007969,0,0.482935414073072
"2211",140,24,31,"701211",1003,737,24031701211,"1400000US24031701211",2,"Female",3439,0.517065102992031,1,0.482935414073072,1
"2212",140,24,31,"701212",1001,738,24031701212,"1400000US24031701212",0,"Total",2714,0,0,0,0
"2213",140,24,31,"701212",1001,738,24031701212,"1400000US24031701212",1,"Male",1368,0.504053058216654,0.504053058216654,0,0.504053554163596
"2214",140,24,31,"701212",1001,738,24031701212,"1400000US24031701212",2,"Female",1346,0.495946941783346,1,0.504053554163596,1
"2215",140,24,31,"701213",1004,739,24031701213,"1400000US24031701213",0,"Total",5458,0,0,0,0
"2216",140,24,31,"701213",1004,739,24031701213,"1400000US24031701213",1,"Male",2450,0.448882374496152,0.448882374496153,0,0.448882925613778
"2217",140,24,31,"701213",1004,739,24031701213,"1400000US24031701213",2,"Female",3008,0.551117625503848,1,0.448882925613778,1
"2218",140,24,31,"701214",1004,740,24031701214,"1400000US24031701214",0,"Total",2793,0,0,0,0
"2219",140,24,31,"701214",1004,740,24031701214,"1400000US24031701214",1,"Male",1302,0.466165413533835,0.466165413533834,0,0.466165947368421
"2220",140,24,31,"701214",1004,740,24031701214,"1400000US24031701214",2,"Female",1491,0.533834586466165,1,0.466165947368421,1
"2221",140,24,31,"701215",1004,741,24031701215,"1400000US24031701215",0,"Total",4393,0,0,0,0
"2222",140,24,31,"701215",1004,741,24031701215,"1400000US24031701215",1,"Male",1954,0.444798543136809,0.444798543136808,0,0.444799098338265
"2223",140,24,31,"701215",1004,741,24031701215,"1400000US24031701215",2,"Female",2439,0.555201456863191,1,0.444799098338265,1
"2224",140,24,31,"701216",1004,742,24031701216,"1400000US24031701216",0,"Total",4157,0,0,0,0
"2225",140,24,31,"701216",1004,742,24031701216,"1400000US24031701216",1,"Male",1973,0.474621121000722,0.474621121000722,0,0.474621646379601
"2226",140,24,31,"701216",1004,742,24031701216,"1400000US24031701216",2,"Female",2184,0.525378878999278,1,0.474621646379601,1
"2227",140,24,31,"701218",1004,743,24031701218,"1400000US24031701218",0,"Total",2737,0,0,0,0
"2228",140,24,31,"701218",1004,743,24031701218,"1400000US24031701218",1,"Male",1161,0.4241870661308,0.4241870661308,0,0.424187641943734
"2229",140,24,31,"701218",1004,743,24031701218,"1400000US24031701218",2,"Female",1576,0.5758129338692,1,0.424187641943734,1
"2230",140,24,31,"701219",1004,744,24031701219,"1400000US24031701219",0,"Total",3121,0,0,0,0
"2231",140,24,31,"701219",1004,744,24031701219,"1400000US24031701219",1,"Male",1617,0.518103172060237,0.518103172060237,0,0.518103653957065
"2232",140,24,31,"701219",1004,744,24031701219,"1400000US24031701219",2,"Female",1504,0.481896827939763,1,0.518103653957065,1
"2233",140,24,31,"701220",1003,745,24031701220,"1400000US24031701220",0,"Total",3973,0,0,0,0
"2234",140,24,31,"701220",1003,745,24031701220,"1400000US24031701220",1,"Male",1984,0.499370752579914,0.499370752579914,0,0.499371253209162
"2235",140,24,31,"701220",1003,745,24031701220,"1400000US24031701220",2,"Female",1989,0.500629247420086,1,0.499371253209162,1
"2236",140,24,31,"701221",1003,746,24031701221,"1400000US24031701221",0,"Total",4553,0,0,0,0
"2237",140,24,31,"701221",1003,746,24031701221,"1400000US24031701221",1,"Male",2180,0.478805183395563,0.478805183395563,0,0.47880570459038
"2238",140,24,31,"701221",1003,746,24031701221,"1400000US24031701221",2,"Female",2373,0.521194816604437,1,0.47880570459038,1
"2239",140,24,31,"701303",1005,747,24031701303,"1400000US24031701303",0,"Total",3709,0,0,0,0
"2240",140,24,31,"701303",1005,747,24031701303,"1400000US24031701303",1,"Male",1817,0.489889458074953,0.489889458074953,0,0.489889968185495
"2241",140,24,31,"701303",1005,747,24031701303,"1400000US24031701303",2,"Female",1892,0.510110541925047,1,0.489889968185495,1
"2242",140,24,31,"701304",1001,748,24031701304,"1400000US24031701304",0,"Total",6038,0,0,0,0
"2243",140,24,31,"701304",1001,748,24031701304,"1400000US24031701304",1,"Male",2929,0.485094402119907,0.485094402119907,0,0.485094917025505
"2244",140,24,31,"701304",1001,748,24031701304,"1400000US24031701304",2,"Female",3109,0.514905597880093,1,0.485094917025505,1
"2245",140,24,31,"701306",1001,749,24031701306,"1400000US24031701306",0,"Total",3064,0,0,0,0
"2246",140,24,31,"701306",1001,749,24031701306,"1400000US24031701306",1,"Male",1520,0.496083550913838,0.496083550913838,0,0.496084054830287
"2247",140,24,31,"701306",1001,749,24031701306,"1400000US24031701306",2,"Female",1544,0.503916449086162,1,0.496084054830287,1
"2248",140,24,31,"701307",1001,750,24031701307,"1400000US24031701307",0,"Total",3576,0,0,0,0
"2249",140,24,31,"701307",1001,750,24031701307,"1400000US24031701307",1,"Male",1755,0.490771812080537,0.490771812080537,0,0.490772321308725
"2250",140,24,31,"701307",1001,750,24031701307,"1400000US24031701307",2,"Female",1821,0.509228187919463,1,0.490772321308725,1
"2251",140,24,31,"701308",1001,751,24031701308,"1400000US24031701308",0,"Total",3023,0,0,0,0
"2252",140,24,31,"701308",1001,751,24031701308,"1400000US24031701308",1,"Male",1445,0.478001984783328,0.478001984783328,0,0.478002506781343
"2253",140,24,31,"701308",1001,751,24031701308,"1400000US24031701308",2,"Female",1578,0.521998015216672,1,0.478002506781343,1
"2254",140,24,31,"701312",1001,752,24031701312,"1400000US24031701312",0,"Total",6080,0,0,0,0
"2255",140,24,31,"701312",1001,752,24031701312,"1400000US24031701312",1,"Male",2906,0.477960526315789,0.47796052631579,0,0.477961048355263
"2256",140,24,31,"701312",1001,752,24031701312,"1400000US24031701312",2,"Female",3174,0.522039473684211,1,0.477961048355263,1
"2257",140,24,31,"701313",1001,753,24031701313,"1400000US24031701313",0,"Total",3769,0,0,0,0
"2258",140,24,31,"701313",1001,753,24031701313,"1400000US24031701313",1,"Male",1829,0.485274608649509,0.485274608649509,0,0.485275123374901
"2259",140,24,31,"701313",1001,753,24031701313,"1400000US24031701313",2,"Female",1940,0.514725391350491,1,0.485275123374901,1
"2260",140,24,31,"701314",1001,754,24031701314,"1400000US24031701314",0,"Total",2854,0,0,0,0
"2261",140,24,31,"701314",1001,754,24031701314,"1400000US24031701314",1,"Male",1373,0.481079187105816,0.481079187105816,0,0.481079706026629
"2262",140,24,31,"701314",1001,754,24031701314,"1400000US24031701314",2,"Female",1481,0.518920812894184,1,0.481079706026629,1
"2263",140,24,31,"701315",1001,755,24031701315,"1400000US24031701315",0,"Total",4566,0,0,0,0
"2264",140,24,31,"701315",1001,755,24031701315,"1400000US24031701315",1,"Male",2106,0.461235216819974,0.461235216819974,0,0.461235755584757
"2265",140,24,31,"701315",1001,755,24031701315,"1400000US24031701315",2,"Female",2460,0.538764783180026,1,0.461235755584757,1
"2266",140,24,31,"701316",1001,756,24031701316,"1400000US24031701316",0,"Total",6317,0,0,0,0
"2267",140,24,31,"701316",1001,756,24031701316,"1400000US24031701316",1,"Male",2942,0.465727402247902,0.465727402247903,0,0.4657279365205
"2268",140,24,31,"701316",1001,756,24031701316,"1400000US24031701316",2,"Female",3375,0.534272597752098,1,0.4657279365205,1
"2269",140,24,31,"701317",1001,757,24031701317,"1400000US24031701317",0,"Total",4458,0,0,0,0
"2270",140,24,31,"701317",1001,757,24031701317,"1400000US24031701317",1,"Male",2221,0.498205473306415,0.498205473306415,0,0.498205975100942
"2271",140,24,31,"701317",1001,757,24031701317,"1400000US24031701317",2,"Female",2237,0.501794526693585,1,0.498205975100942,1
"2272",140,24,31,"701407",1006,758,24031701407,"1400000US24031701407",0,"Total",5674,0,0,0,0
"2273",140,24,31,"701407",1006,758,24031701407,"1400000US24031701407",1,"Male",2844,0.501233697567853,0.501233697567853,0,0.501234196334156
"2274",140,24,31,"701407",1006,758,24031701407,"1400000US24031701407",2,"Female",2830,0.498766302432147,1,0.501234196334156,1
"2275",140,24,31,"701408",1006,759,24031701408,"1400000US24031701408",0,"Total",6301,0,0,0,0
"2276",140,24,31,"701408",1006,759,24031701408,"1400000US24031701408",1,"Male",3132,0.497063958101889,0.497063958101889,0,0.49706446103793
"2277",140,24,31,"701408",1006,759,24031701408,"1400000US24031701408",2,"Female",3169,0.502936041898111,1,0.49706446103793,1
"2278",140,24,31,"701409",1006,760,24031701409,"1400000US24031701409",0,"Total",4361,0,0,0,0
"2279",140,24,31,"701409",1006,760,24031701409,"1400000US24031701409",1,"Male",2108,0.483375372620958,0.483375372620958,0,0.483375889245586
"2280",140,24,31,"701409",1006,760,24031701409,"1400000US24031701409",2,"Female",2253,0.516624627379041,1,0.483375889245586,1
"2281",140,24,31,"701410",1006,761,24031701410,"1400000US24031701410",0,"Total",7568,0,0,0,0
"2282",140,24,31,"701410",1006,761,24031701410,"1400000US24031701410",1,"Male",3518,0.46485200845666,0.46485200845666,0,0.464852543604651
"2283",140,24,31,"701410",1006,761,24031701410,"1400000US24031701410",2,"Female",4050,0.53514799154334,1,0.464852543604651,1
"2284",140,24,31,"701414",1006,762,24031701414,"1400000US24031701414",0,"Total",7465,0,0,0,0
"2285",140,24,31,"701414",1006,762,24031701414,"1400000US24031701414",1,"Male",3502,0.469122572002679,0.469122572002679,0,0.469123102880107
"2286",140,24,31,"701414",1006,762,24031701414,"1400000US24031701414",2,"Female",3963,0.530877427997321,1,0.469123102880107,1
"2287",140,24,31,"701415",1006,763,24031701415,"1400000US24031701415",0,"Total",7499,0,0,0,0
"2288",140,24,31,"701415",1006,763,24031701415,"1400000US24031701415",1,"Male",3575,0.476730230697426,0.476730230697426,0,0.476730753967196
"2289",140,24,31,"701415",1006,763,24031701415,"1400000US24031701415",2,"Female",3924,0.523269769302574,1,0.476730753967196,1
"2290",140,24,31,"701417",1006,764,24031701417,"1400000US24031701417",0,"Total",5596,0,0,0,0
"2291",140,24,31,"701417",1006,764,24031701417,"1400000US24031701417",1,"Male",2481,0.443352394567548,0.443352394567548,0,0.443352951215154
"2292",140,24,31,"701417",1006,764,24031701417,"1400000US24031701417",2,"Female",3115,0.556647605432452,1,0.443352951215154,1
"2293",140,24,31,"701418",1006,765,24031701418,"1400000US24031701418",0,"Total",3307,0,0,0,0
"2294",140,24,31,"701418",1006,765,24031701418,"1400000US24031701418",1,"Male",1532,0.463259752041125,0.463259752041125,0,0.463260288781373
"2295",140,24,31,"701418",1006,765,24031701418,"1400000US24031701418",2,"Female",1775,0.536740247958875,1,0.463260288781373,1
"2296",140,24,31,"701420",1006,766,24031701420,"1400000US24031701420",0,"Total",6907,0,0,0,0
"2297",140,24,31,"701420",1006,766,24031701420,"1400000US24031701420",1,"Male",2937,0.425220790502389,0.425220790502389,0,0.425221365281598
"2298",140,24,31,"701420",1006,766,24031701420,"1400000US24031701420",2,"Female",3970,0.574779209497611,1,0.425221365281598,1
"2299",140,24,31,"701421",1006,767,24031701421,"1400000US24031701421",0,"Total",1347,0,0,0,0
"2300",140,24,31,"701421",1006,767,24031701421,"1400000US24031701421",1,"Male",623,0.462509279881218,0.462509279881218,0,0.462509817371938
"2301",140,24,31,"701421",1006,767,24031701421,"1400000US24031701421",2,"Female",724,0.537490720118783,1,0.462509817371938,1
"2302",140,24,31,"701422",1006,768,24031701422,"1400000US24031701422",0,"Total",2570,0,0,0,0
"2303",140,24,31,"701422",1006,768,24031701422,"1400000US24031701422",1,"Male",1151,0.447859922178988,0.447859922178988,0,0.447860474319066
"2304",140,24,31,"701422",1006,768,24031701422,"1400000US24031701422",2,"Female",1419,0.552140077821012,1,0.447860474319066,1
"2305",140,24,31,"701423",1006,769,24031701423,"1400000US24031701423",0,"Total",4614,0,0,0,0
"2306",140,24,31,"701423",1006,769,24031701423,"1400000US24031701423",1,"Male",2089,0.452752492414391,0.452752492414391,0,0.452753039661898
"2307",140,24,31,"701423",1006,769,24031701423,"1400000US24031701423",2,"Female",2525,0.547247507585609,1,0.452753039661898,1
"2308",140,24,31,"701503",1006,770,24031701503,"1400000US24031701503",0,"Total",6949,0,0,0,0
"2309",140,24,31,"701503",1006,770,24031701503,"1400000US24031701503",1,"Male",3353,0.482515469851777,0.482515469851777,0,0.482515987336307
"2310",140,24,31,"701503",1006,770,24031701503,"1400000US24031701503",2,"Female",3596,0.517484530148223,1,0.482515987336307,1
"2311",140,24,31,"701505",1006,771,24031701505,"1400000US24031701505",0,"Total",6771,0,0,0,0
"2312",140,24,31,"701505",1006,771,24031701505,"1400000US24031701505",1,"Male",3222,0.47585290208241,0.47585290208241,0,0.475853426229508
"2313",140,24,31,"701505",1006,771,24031701505,"1400000US24031701505",2,"Female",3549,0.52414709791759,1,0.475853426229508,1
"2314",140,24,31,"701506",1006,772,24031701506,"1400000US24031701506",0,"Total",4986,0,0,0,0
"2315",140,24,31,"701506",1006,772,24031701506,"1400000US24031701506",1,"Male",2434,0.488166867228239,0.488166867228239,0,0.488167379061372
"2316",140,24,31,"701506",1006,772,24031701506,"1400000US24031701506",2,"Female",2552,0.511833132771761,1,0.488167379061372,1
"2317",140,24,31,"701507",1006,773,24031701507,"1400000US24031701507",0,"Total",4949,0,0,0,0
"2318",140,24,31,"701507",1006,773,24031701507,"1400000US24031701507",1,"Male",2330,0.470802182259042,0.470802182259042,0,0.47080271145686
"2319",140,24,31,"701507",1006,773,24031701507,"1400000US24031701507",2,"Female",2619,0.529197817740958,1,0.47080271145686,1
"2320",140,24,31,"701508",1006,774,24031701508,"1400000US24031701508",0,"Total",3687,0,0,0,0
"2321",140,24,31,"701508",1006,774,24031701508,"1400000US24031701508",1,"Male",1690,0.458367236235422,0.458367236235422,0,0.458367777868186
"2322",140,24,31,"701508",1006,774,24031701508,"1400000US24031701508",2,"Female",1997,0.541632763764578,1,0.458367777868186,1
"2323",140,24,31,"701509",1006,775,24031701509,"1400000US24031701509",0,"Total",6269,0,0,0,0
"2324",140,24,31,"701509",1006,775,24031701509,"1400000US24031701509",1,"Male",2930,0.467379167331313,0.467379167331313,0,0.467379699952145
"2325",140,24,31,"701509",1006,775,24031701509,"1400000US24031701509",2,"Female",3339,0.532620832668687,1,0.467379699952145,1
"2326",140,24,31,"701601",1007,776,24031701601,"1400000US24031701601",0,"Total",1938,0,0,0,0
"2327",140,24,31,"701601",1007,776,24031701601,"1400000US24031701601",1,"Male",955,0.492776057791538,0.492776057791538,0,0.49277656501548
"2328",140,24,31,"701601",1007,776,24031701601,"1400000US24031701601",2,"Female",983,0.507223942208462,1,0.49277656501548,1
"2329",140,24,31,"701602",1007,777,24031701602,"1400000US24031701602",0,"Total",6162,0,0,0,0
"2330",140,24,31,"701602",1007,777,24031701602,"1400000US24031701602",1,"Male",3173,0.514930217461863,0.514930217461863,0,0.514930702531646
"2331",140,24,31,"701602",1007,777,24031701602,"1400000US24031701602",2,"Female",2989,0.485069782538137,1,0.514930702531646,1
"2332",140,24,31,"701701",1007,778,24031701701,"1400000US24031701701",0,"Total",3400,0,0,0,0
"2333",140,24,31,"701701",1007,778,24031701701,"1400000US24031701701",1,"Male",1568,0.461176470588235,0.461176470588235,0,0.461177009411765
"2334",140,24,31,"701701",1007,778,24031701701,"1400000US24031701701",2,"Female",1832,0.538823529411765,1,0.461177009411765,1
"2335",140,24,31,"701702",1007,779,24031701702,"1400000US24031701702",0,"Total",2417,0,0,0,0
"2336",140,24,31,"701702",1007,779,24031701702,"1400000US24031701702",1,"Male",1076,0.445179975175838,0.445179975175838,0,0.445180529995863
"2337",140,24,31,"701702",1007,779,24031701702,"1400000US24031701702",2,"Female",1341,0.554820024824162,1,0.445180529995863,1
"2338",140,24,31,"701703",1007,780,24031701703,"1400000US24031701703",0,"Total",3154,0,0,0,0
"2339",140,24,31,"701703",1007,780,24031701703,"1400000US24031701703",1,"Male",1486,0.471147748890298,0.471147748890298,0,0.471148277742549
"2340",140,24,31,"701703",1007,780,24031701703,"1400000US24031701703",2,"Female",1668,0.528852251109702,1,0.471148277742549,1
"2341",140,24,31,"701704",1007,781,24031701704,"1400000US24031701704",0,"Total",2810,0,0,0,0
"2342",140,24,31,"701704",1007,781,24031701704,"1400000US24031701704",1,"Male",1319,0.469395017793594,0.469395017793594,0,0.469395548398577
"2343",140,24,31,"701704",1007,781,24031701704,"1400000US24031701704",2,"Female",1491,0.530604982206406,1,0.469395548398577,1
"2344",140,24,31,"701800",1007,782,24031701800,"1400000US24031701800",0,"Total",4947,0,0,0,0
"2345",140,24,31,"701800",1007,782,24031701800,"1400000US24031701800",1,"Male",2347,0.474428946836467,0.474428946836467,0,0.47442947240752
"2346",140,24,31,"701800",1007,782,24031701800,"1400000US24031701800",2,"Female",2600,0.525571053163533,1,0.47442947240752,1
"2347",140,24,31,"701900",1007,783,24031701900,"1400000US24031701900",0,"Total",3053,0,0,0,0
"2348",140,24,31,"701900",1007,783,24031701900,"1400000US24031701900",1,"Male",1560,0.510972813625942,0.510972813625942,0,0.510973302653128
"2349",140,24,31,"701900",1007,783,24031701900,"1400000US24031701900",2,"Female",1493,0.489027186374058,1,0.510973302653128,1
"2350",140,24,31,"702000",1007,784,24031702000,"1400000US24031702000",0,"Total",5400,0,0,0,0
"2351",140,24,31,"702000",1007,784,24031702000,"1400000US24031702000",1,"Male",2803,0.519074074074074,0.519074074074074,0,0.519074555
"2352",140,24,31,"702000",1007,784,24031702000,"1400000US24031702000",2,"Female",2597,0.480925925925926,1,0.519074555,1
"2353",140,24,31,"702101",1007,785,24031702101,"1400000US24031702101",0,"Total",5720,0,0,0,0
"2354",140,24,31,"702101",1007,785,24031702101,"1400000US24031702101",1,"Male",2793,0.488286713286713,0.488286713286713,0,0.488287225
"2355",140,24,31,"702101",1007,785,24031702101,"1400000US24031702101",2,"Female",2927,0.511713286713287,1,0.488287225,1
"2356",140,24,31,"702102",1007,786,24031702102,"1400000US24031702102",0,"Total",3197,0,0,0,0
"2357",140,24,31,"702102",1007,786,24031702102,"1400000US24031702102",1,"Male",1533,0.479512042539881,0.479512042539881,0,0.479512563027839
"2358",140,24,31,"702102",1007,786,24031702102,"1400000US24031702102",2,"Female",1664,0.520487957460119,1,0.479512563027839,1
"2359",140,24,31,"702200",1007,787,24031702200,"1400000US24031702200",0,"Total",4338,0,0,0,0
"2360",140,24,31,"702200",1007,787,24031702200,"1400000US24031702200",1,"Male",2120,0.488704472106962,0.488704472106962,0,0.48870498340249
"2361",140,24,31,"702200",1007,787,24031702200,"1400000US24031702200",2,"Female",2218,0.511295527893038,1,0.48870498340249,1
"2362",140,24,31,"702301",1007,788,24031702301,"1400000US24031702301",0,"Total",3720,0,0,0,0
"2363",140,24,31,"702301",1007,788,24031702301,"1400000US24031702301",1,"Male",1912,0.513978494623656,0.513978494623656,0,0.513978980645161
"2364",140,24,31,"702301",1007,788,24031702301,"1400000US24031702301",2,"Female",1808,0.486021505376344,1,0.513978980645161,1
"2365",140,24,31,"702302",1007,789,24031702302,"1400000US24031702302",0,"Total",4026,0,0,0,0
"2366",140,24,31,"702302",1007,789,24031702302,"1400000US24031702302",1,"Male",1951,0.484600099354198,0.484600099354198,0,0.484600614754098
"2367",140,24,31,"702302",1007,789,24031702302,"1400000US24031702302",2,"Female",2075,0.515399900645802,1,0.484600614754098,1
"2368",140,24,31,"702401",1007,790,24031702401,"1400000US24031702401",0,"Total",2516,0,0,0,0
"2369",140,24,31,"702401",1007,790,24031702401,"1400000US24031702401",1,"Male",1207,0.47972972972973,0.47972972972973,0,0.47973025
"2370",140,24,31,"702401",1007,790,24031702401,"1400000US24031702401",2,"Female",1309,0.52027027027027,1,0.47973025,1
"2371",140,24,31,"702402",1007,791,24031702402,"1400000US24031702402",0,"Total",4506,0,0,0,0
"2372",140,24,31,"702402",1007,791,24031702402,"1400000US24031702402",1,"Male",2147,0.47647581003107,0.47647581003107,0,0.47647633355526
"2373",140,24,31,"702402",1007,791,24031702402,"1400000US24031702402",2,"Female",2359,0.52352418996893,1,0.47647633355526,1
"2374",140,24,31,"702500",1007,792,24031702500,"1400000US24031702500",0,"Total",4987,0,0,0,0
"2375",140,24,31,"702500",1007,792,24031702500,"1400000US24031702500",1,"Male",2326,0.466412672949669,0.466412672949669,0,0.466413206536996
"2376",140,24,31,"702500",1007,792,24031702500,"1400000US24031702500",2,"Female",2661,0.533587327050331,1,0.466413206536996,1
"2377",140,24,31,"702601",1007,793,24031702601,"1400000US24031702601",0,"Total",3931,0,0,0,0
"2378",140,24,31,"702601",1007,793,24031702601,"1400000US24031702601",1,"Male",1727,0.439328415161536,0.439328415161536,0,0.439328975833121
"2379",140,24,31,"702601",1007,793,24031702601,"1400000US24031702601",2,"Female",2204,0.560671584838463,1,0.439328975833121,1
"2380",140,24,31,"702602",1007,794,24031702602,"1400000US24031702602",0,"Total",4482,0,0,0,0
"2381",140,24,31,"702602",1007,794,24031702602,"1400000US24031702602",1,"Male",2052,0.457831325301205,0.457831325301205,0,0.457831867469879
"2382",140,24,31,"702602",1007,794,24031702602,"1400000US24031702602",2,"Female",2430,0.542168674698795,1,0.457831867469879,1
"2383",140,24,31,"702700",1007,795,24031702700,"1400000US24031702700",0,"Total",6848,0,0,0,0
"2384",140,24,31,"702700",1007,795,24031702700,"1400000US24031702700",1,"Male",3403,0.496933411214953,0.496933411214953,0,0.496933914281542
"2385",140,24,31,"702700",1007,795,24031702700,"1400000US24031702700",2,"Female",3445,0.503066588785047,1,0.496933914281542,1
"2386",140,24,31,"702800",1007,796,24031702800,"1400000US24031702800",0,"Total",4620,0,0,0,0
"2387",140,24,31,"702800",1007,796,24031702800,"1400000US24031702800",1,"Male",2154,0.466233766233766,0.466233766233766,0,0.4662343
"2388",140,24,31,"702800",1007,796,24031702800,"1400000US24031702800",2,"Female",2466,0.533766233766234,1,0.4662343,1
"2389",140,24,31,"702900",1007,797,24031702900,"1400000US24031702900",0,"Total",5192,0,0,0,0
"2390",140,24,31,"702900",1007,797,24031702900,"1400000US24031702900",1,"Male",2492,0.479969183359014,0.479969183359014,0,0.47996970338983
"2391",140,24,31,"702900",1007,797,24031702900,"1400000US24031702900",2,"Female",2700,0.520030816640986,1,0.47996970338983,1
"2392",140,24,31,"703000",1007,798,24031703000,"1400000US24031703000",0,"Total",1755,0,0,0,0
"2393",140,24,31,"703000",1007,798,24031703000,"1400000US24031703000",1,"Male",844,0.480911680911681,0.480911680911681,0,0.4809122
"2394",140,24,31,"703000",1007,798,24031703000,"1400000US24031703000",2,"Female",911,0.519088319088319,1,0.4809122,1
"2395",140,24,31,"703100",1007,799,24031703100,"1400000US24031703100",0,"Total",4372,0,0,0,0
"2396",140,24,31,"703100",1007,799,24031703100,"1400000US24031703100",1,"Male",2102,0.480786825251601,0.480786825251601,0,0.480787344464776
"2397",140,24,31,"703100",1007,799,24031703100,"1400000US24031703100",2,"Female",2270,0.519213174748399,1,0.480787344464776,1
"2398",140,24,31,"703201",1005,800,24031703201,"1400000US24031703201",0,"Total",7356,0,0,0,0
"2399",140,24,31,"703201",1005,800,24031703201,"1400000US24031703201",1,"Male",3625,0.492794997281131,0.492794997281131,0,0.492795504486134
"2400",140,24,31,"703201",1005,800,24031703201,"1400000US24031703201",2,"Female",3731,0.507205002718869,1,0.492795504486134,1
"2401",140,24,31,"703202",1005,801,24031703202,"1400000US24031703202",0,"Total",5584,0,0,0,0
"2402",140,24,31,"703202",1005,801,24031703202,"1400000US24031703202",1,"Male",2720,0.487106017191977,0.487106017191977,0,0.48710653008596
"2403",140,24,31,"703202",1005,801,24031703202,"1400000US24031703202",2,"Female",2864,0.512893982808023,1,0.48710653008596,1
"2404",140,24,31,"703206",1005,802,24031703206,"1400000US24031703206",0,"Total",3442,0,0,0,0
