"","CensusTrct","INCOMECLASS","CLASS","INC","INC_R","DIS","CDF","Range0","Range1"
"5219",24031701313,"$50,000 under $75,000",3,3300,1466,0.116247720244231,0.513361351201332,0.397113747204821,0.513361446594243
"5220",24031701313,"$75,000 under $100,000",4,2580,1203,0.0953929109507573,0.608754262152089,0.513361446594243,0.608754524304179
"5221",24031701313,"$100,000 under $200,000",5,6380,3306,0.262152089445722,0.870906351597811,0.608754524304179,0.87090648069146
"5222",24031701313,"$200,000 or more",6,3110,1628,0.129093648402189,1,0.87090648069146,1
"5223",24031701314,"Total",0,12560,12560,0,0,0,0
"5224",24031701314,"$1 under $25,000",1,3200,3200,0.254777070063694,0.254777070063694,0,0.254777210191083
"5225",24031701314,"$25,000 under $50,000",2,1760,1760,0.140127388535032,0.394904458598726,0.254777210191083,0.394904574840764
"5226",24031701314,"$50,000 under $75,000",3,1460,1460,0.116242038216561,0.511146496815287,0.394904574840764,0.511146592356688
"5227",24031701314,"$75,000 under $100,000",4,1200,1200,0.0955414012738854,0.606687898089172,0.511146592356688,0.606688161624204
"5228",24031701314,"$100,000 under $200,000",5,3310,3310,0.263535031847134,0.870222929936306,0.606688161624204,0.870223059713376
"5229",24031701314,"$200,000 or more",6,1630,1630,0.129777070063694,1,0.870223059713376,1
"5230",24031701315,"Total",0,16270,11913,0,0,0,0
"5231",24031701315,"$1 under $25,000",1,4100,3032,0.254511877780576,0.254511877780576,0,0.254512017627801
"5232",24031701315,"$25,000 under $50,000",2,2240,1666,0.139847225719802,0.394359103500378,0.254512017627801,0.394359219004449
"5233",24031701315,"$50,000 under $75,000",3,1770,1376,0.115504071182742,0.509863174683119,0.394359219004449,0.509863269873248
"5234",24031701315,"$75,000 under $100,000",4,1500,1134,0.0951901284311257,0.605053303114245,0.509863269873248,0.605053566440023
"5235",24031701315,"$100,000 under $200,000",5,4250,3137,0.263325778561236,0.868379081675481,0.605053566440023,0.868379213296399
"5236",24031701315,"$200,000 or more",6,2410,1568,0.131620918324519,1,0.868379213296399,1
"5237",24031701316,"Total",0,29570,4307,0,0,0,0
"5238",24031701316,"$1 under $25,000",1,7610,1117,0.259345251915486,0.259345251915486,0,0.259345401671697
"5239",24031701316,"$25,000 under $50,000",2,4340,645,0.149756210819596,0.409101462735082,0.259345401671697,0.409101574645925
"5240",24031701316,"$50,000 under $75,000",3,3220,482,0.111910842814024,0.521012305549106,0.409101574645925,0.521012396563733
"5241",24031701316,"$75,000 under $100,000",4,2640,392,0.0910146273508242,0.61202693289993,0.521012396563733,0.612027180868354
"5242",24031701316,"$100,000 under $200,000",5,7350,1068,0.247968423496633,0.859995356396564,0.612027180868354,0.859995496401207
"5243",24031701316,"$200,000 or more",6,4410,603,0.140004643603436,1,0.859995496401207,1
"5244",24031701317,"Total",0,3920,3403,0,0,0,0
"5245",24031701317,"$1 under $25,000",1,940,824,0.242139288862768,0.242139288862768,0,0.242139418454305
"5246",24031701317,"$25,000 under $50,000",2,510,441,0.129591536879224,0.371730825741992,0.242139418454305,0.371730909785484
"5247",24031701317,"$50,000 under $75,000",3,350,286,0.08404349103732,0.455774316779312,0.371730909785484,0.455774397296503
"5248",24031701317,"$75,000 under $100,000",4,300,274,0.0805171907140758,0.536291507493388,0.455774397296503,0.536291760799295
"5249",24031701317,"$100,000 under $200,000",5,990,862,0.253305906553041,0.78959741404643,0.536291760799295,0.789597624449016
"5250",24031701317,"$200,000 or more",6,830,716,0.21040258595357,1,0.789597624449016,1
"5251",24031701407,"Total",0,39280,9838,0,0,0,0
"5252",24031701407,"$1 under $25,000",1,12600,2708,0.275259199024192,0.275259199024192,0,0.275259371213661
"5253",24031701407,"$25,000 under $50,000",2,8260,1694,0.17218946940435,0.447448668428542,0.275259371213661,0.447448785525513
"5254",24031701407,"$50,000 under $75,000",3,5390,1152,0.117096970929051,0.564545639357593,0.447448785525513,0.564545731347835
"5255",24031701407,"$75,000 under $100,000",4,3750,905,0.0919902419190892,0.656535881276682,0.564545731347835,0.656536110184997
"5256",24031701407,"$100,000 under $200,000",5,6720,2252,0.228908314698109,0.885444195974792,0.656536110184997,0.885444310530596
"5257",24031701407,"$200,000 or more",6,2560,1127,0.114555804025208,1,0.885444310530596,1
"5258",24031701408,"Total",0,17280,8322,0,0,0,0
"5259",24031701408,"$1 under $25,000",1,4900,2275,0.273371785628455,0.273371785628455,0,0.273371958543619
"5260",24031701408,"$25,000 under $50,000",2,3290,1439,0.172915164623888,0.446286950252343,0.273371958543619,0.446287068493151
"5261",24031701408,"$50,000 under $75,000",3,2250,984,0.118240807498198,0.564527757750541,0.446287068493151,0.564527851598174
"5262",24031701408,"$75,000 under $100,000",4,1760,781,0.0938476327805816,0.658375390531122,0.564527851598174,0.658375619682768
"5263",24031701408,"$100,000 under $200,000",5,3600,1907,0.229151646238885,0.887527036770007,0.658375619682768,0.88752714924297
"5264",24031701408,"$200,000 or more",6,1480,936,0.112472963229993,1,0.88752714924297,1
"5265",24031701409,"Total",0,46780,8315,0,0,0,0
"5266",24031701409,"$1 under $25,000",1,14830,2370,0.285027059530968,0.285027059530968,0,0.285027254720385
"5267",24031701409,"$25,000 under $50,000",2,9900,1623,0.195189416716777,0.480216476247745,0.285027254720385,0.480216609500902
"5268",24031701409,"$50,000 under $75,000",3,6510,1108,0.13325315694528,0.613469633193025,0.480216609500902,0.613469737582682
"5269",24031701409,"$75,000 under $100,000",4,4620,868,0.104389657245941,0.717859290438966,0.613469737582682,0.717859493806374
"5270",24031701409,"$100,000 under $200,000",5,8040,1691,0.203367408298256,0.921226698737222,0.717859493806374,0.921226777510523
"5271",24031701409,"$200,000 or more",6,2880,655,0.0787733012627781,1,0.921226777510523,1
"5272",24031701410,"Total",0,26790,7791,0,0,0,0
"5273",24031701410,"$1 under $25,000",1,7860,2314,0.29700936978565,0.29700936978565,0,0.297009589783083
"5274",24031701410,"$25,000 under $50,000",2,6280,1714,0.219997432935438,0.517006802721089,0.297009589783083,0.517006953664485
"5275",24031701410,"$50,000 under $75,000",3,4520,1176,0.150943396226415,0.667950198947504,0.517006953664485,0.667950314978822
"5276",24031701410,"$75,000 under $100,000",4,3090,904,0.116031318187652,0.783981517135156,0.667950314978822,0.78398169143884
"5277",24031701410,"$100,000 under $200,000",5,4200,1358,0.174303683737646,0.958285200872802,0.78398169143884,0.958285242587601
"5278",24031701410,"$200,000 or more",6,840,325,0.041714799127198,1,0.958285242587601,1
"5279",24031701414,"Total",0,39280,28507,0,0,0,0
"5280",24031701414,"$1 under $25,000",1,12600,9550,0.335005437261024,0.335005437261024,0,0.335005659452064
"5281",24031701414,"$25,000 under $50,000",2,8260,6334,0.222191040796997,0.557196478058021,0.335005659452064,0.557196621566633
"5282",24031701414,"$50,000 under $75,000",3,5390,4091,0.143508611919879,0.7007050899779,0.557196621566633,0.700705186515593
"5283",24031701414,"$75,000 under $100,000",4,3750,2752,0.0965376924965798,0.79724278247448,0.700705186515593,0.797242935489529
"5284",24031701414,"$100,000 under $200,000",5,6720,4362,0.153015048935349,0.950257831409829,0.797242935489529,0.950257881151998
"5285",24031701414,"$200,000 or more",6,2560,1418,0.0497421685901708,1,0.950257881151998,1
"5286",24031701415,"Total",0,39280,20605,0,0,0,0
"5287",24031701415,"$1 under $25,000",1,12600,6653,0.322882795438,0.322882795438,0,0.322883007522446
"5288",24031701415,"$25,000 under $50,000",2,8260,4370,0.212084445522931,0.534967240960932,0.322883007522446,0.534967379131279
"5289",24031701415,"$50,000 under $75,000",3,5390,2847,0.138170347003155,0.673137587964086,0.534967379131279,0.67313768362048
"5290",24031701415,"$75,000 under $100,000",4,3750,1971,0.095656394079107,0.768793982043193,0.67313768362048,0.768794150400388
"5291",24031701415,"$100,000 under $200,000",5,6720,3469,0.168357194855618,0.937151176898811,0.768794150400388,0.937151239747634
"5292",24031701415,"$200,000 or more",6,2560,1295,0.062848823101189,1,0.937151239747634,1
"5293",24031701417,"Total",0,37400,26321,0,0,0,0
"5294",24031701417,"$1 under $25,000",1,12290,8809,0.334675734204627,0.334675734204628,0,0.334675957410433
"5295",24031701417,"$25,000 under $50,000",2,8320,5875,0.22320580525056,0.557881539455188,0.334675957410433,0.557881683826602
"5296",24031701417,"$50,000 under $75,000",3,5430,3800,0.144371414459937,0.702252953915125,0.557881683826602,0.702253051441814
"5297",24031701417,"$75,000 under $100,000",4,3760,2567,0.0975266897154363,0.799779643630561,0.702253051441814,0.799779795942403
"5298",24031701417,"$100,000 under $200,000",5,5840,4009,0.152311842255233,0.952091485885795,0.799779795942403,0.952091533794309
"5299",24031701417,"$200,000 or more",6,1760,1261,0.0479085141142054,1,0.952091533794309,1
"5300",24031701418,"Total",0,29900,29900,0,0,0,0
"5301",24031701418,"$1 under $25,000",1,10060,10060,0.336454849498328,0.336454849498328,0,0.336455072909699
"5302",24031701418,"$25,000 under $50,000",2,6680,6680,0.223411371237458,0.559866220735786,0.336455072909699,0.559866364882943
"5303",24031701418,"$50,000 under $75,000",3,4310,4310,0.144147157190635,0.704013377926421,0.559866364882943,0.70401347458194
"5304",24031701418,"$75,000 under $100,000",4,2890,2890,0.0966555183946488,0.80066889632107,0.70401347458194,0.800669047491639
"5305",24031701418,"$100,000 under $200,000",5,4520,4520,0.151170568561873,0.951839464882943,0.800669047491639,0.951839513043478
"5306",24031701418,"$200,000 or more",6,1440,1440,0.0481605351170569,1,0.951839513043478,1
"5307",24031701420,"Total",0,29900,29900,0,0,0,0
"5308",24031701420,"$1 under $25,000",1,10060,10060,0.336454849498328,0.336454849498328,0,0.336455072909699
"5309",24031701420,"$25,000 under $50,000",2,6680,6680,0.223411371237458,0.559866220735786,0.336455072909699,0.559866364882943
"5310",24031701420,"$50,000 under $75,000",3,4310,4310,0.144147157190635,0.704013377926421,0.559866364882943,0.70401347458194
"5311",24031701420,"$75,000 under $100,000",4,2890,2890,0.0966555183946488,0.80066889632107,0.70401347458194,0.800669047491639
"5312",24031701420,"$100,000 under $200,000",5,4520,4520,0.151170568561873,0.951839464882943,0.800669047491639,0.951839513043478
"5313",24031701420,"$200,000 or more",6,1440,1440,0.0481605351170569,1,0.951839513043478,1
"5314",24031701421,"Total",0,29900,29900,0,0,0,0
"5315",24031701421,"$1 under $25,000",1,10060,10060,0.336454849498328,0.336454849498328,0,0.336455072909699
"5316",24031701421,"$25,000 under $50,000",2,6680,6680,0.223411371237458,0.559866220735786,0.336455072909699,0.559866364882943
"5317",24031701421,"$50,000 under $75,000",3,4310,4310,0.144147157190635,0.704013377926421,0.559866364882943,0.70401347458194
"5318",24031701421,"$75,000 under $100,000",4,2890,2890,0.0966555183946488,0.80066889632107,0.70401347458194,0.800669047491639
"5319",24031701421,"$100,000 under $200,000",5,4520,4520,0.151170568561873,0.951839464882943,0.800669047491639,0.951839513043478
"5320",24031701421,"$200,000 or more",6,1440,1440,0.0481605351170569,1,0.951839513043478,1
"5321",24031701422,"Total",0,29900,29900,0,0,0,0
"5322",24031701422,"$1 under $25,000",1,10060,10060,0.336454849498328,0.336454849498328,0,0.336455072909699
"5323",24031701422,"$25,000 under $50,000",2,6680,6680,0.223411371237458,0.559866220735786,0.336455072909699,0.559866364882943
"5324",24031701422,"$50,000 under $75,000",3,4310,4310,0.144147157190635,0.704013377926421,0.559866364882943,0.70401347458194
"5325",24031701422,"$75,000 under $100,000",4,2890,2890,0.0966555183946488,0.80066889632107,0.70401347458194,0.800669047491639
"5326",24031701422,"$100,000 under $200,000",5,4520,4520,0.151170568561873,0.951839464882943,0.800669047491639,0.951839513043478
"5327",24031701422,"$200,000 or more",6,1440,1440,0.0481605351170569,1,0.951839513043478,1
"5328",24031701423,"Total",0,37400,19749,0,0,0,0
"5329",24031701423,"$1 under $25,000",1,12290,6512,0.329738214593144,0.329738214593144,0,0.329738437186693
"5330",24031701423,"$25,000 under $50,000",2,8320,4396,0.222593549040458,0.552331763633602,0.329738437186693,0.552331908704238
"5331",24031701423,"$50,000 under $75,000",3,5430,2865,0.145070636487923,0.697402400121525,0.552331908704238,0.697402500075953
"5332",24031701423,"$75,000 under $100,000",4,3760,1974,0.0999544280723075,0.797356828193833,0.697402500075953,0.797356983644742
"5333",24031701423,"$100,000 under $200,000",5,5840,3070,0.15545090890678,0.952807737100613,0.797356983644742,0.952807784292876
"5334",24031701423,"$200,000 or more",6,1760,932,0.0471922628993873,1,0.952807784292876,1
"5335",24031701503,"Total",0,51330,27271,0,0,0,0
"5336",24031701503,"$1 under $25,000",1,17720,9315,0.341571632870082,0.341571632870082,0,0.341571857760992
"5337",24031701503,"$25,000 under $50,000",2,11600,6133,0.224890909757618,0.5664625426277,0.341571857760992,0.566462686113454
"5338",24031701503,"$50,000 under $75,000",3,7340,3913,0.14348575409776,0.709948296725459,0.566462686113454,0.709948391441458
"5339",24031701503,"$75,000 under $100,000",4,4790,2583,0.0947159986799164,0.804664295405376,0.709948391441458,0.804664440431227
"5340",24031701503,"$100,000 under $200,000",5,7220,3955,0.14502585163727,0.949690147042646,0.804664440431227,0.949690197352499
"5341",24031701503,"$200,000 or more",6,2660,1372,0.050309852957354,1,0.949690197352499,1
"5342",24031701505,"Total",0,31300,16521,0,0,0,0
"5343",24031701505,"$1 under $25,000",1,12080,5981,0.362024090551419,0.362024090551419,0,0.362024313177168
"5344",24031701505,"$25,000 under $50,000",2,7260,3678,0.222625749046668,0.584649839598087,0.362024313177168,0.584649962290418
"5345",24031701505,"$50,000 under $75,000",3,3800,2027,0.122692330972701,0.707342170570789,0.584649962290418,0.707342250408571
"5346",24031701505,"$75,000 under $100,000",4,2320,1319,0.0798377822165729,0.787179952787362,0.707342250408571,0.787180107681133
"5347",24031701505,"$100,000 under $200,000",5,4270,2559,0.154893771563465,0.942073724350826,0.787180107681133,0.942073782277102
"5348",24031701505,"$200,000 or more",6,1570,957,0.0579262756491738,1,0.942073782277102,1
"5349",24031701506,"Total",0,48500,24301,0,0,0,0
"5350",24031701506,"$1 under $25,000",1,15900,7969,0.327928891815152,0.327928891815152,0,0.327929107773342
"5351",24031701506,"$25,000 under $50,000",2,10470,5248,0.215958191020946,0.543887082836097,0.327929107773342,0.543887219826345
"5352",24031701506,"$50,000 under $75,000",3,6640,3329,0.136990247314925,0.680877330151022,0.543887219826345,0.680877424797333
"5353",24031701506,"$75,000 under $100,000",4,4590,2300,0.0946463108514053,0.775523641002428,0.680877424797333,0.775523807621085
"5354",24031701506,"$100,000 under $200,000",5,8090,4049,0.166618657668409,0.942142298670837,0.775523807621085,0.942142356528538
"5355",24031701506,"$200,000 or more",6,2810,1406,0.0578577013291634,1,0.942142356528538,1
"5356",24031701507,"Total",0,39280,26032,0,0,0,0
"5357",24031701507,"$1 under $25,000",1,12600,8642,0.331976029502151,0.331976029502151,0,0.331976249193301
"5358",24031701507,"$25,000 under $50,000",2,8260,5719,0.21969114935464,0.551667178856792,0.331976249193301,0.551667321027966
"5359",24031701507,"$50,000 under $75,000",3,5390,3701,0.142171173939766,0.693838352796558,0.551667321027966,0.693838449101106
"5360",24031701507,"$75,000 under $100,000",4,3750,2507,0.0963045482483098,0.790142901044868,0.693838449101106,0.790143057890289
"5361",24031701507,"$100,000 under $200,000",5,6720,4083,0.156845421020283,0.946988322065151,0.790143057890289,0.946988375076829
"5362",24031701507,"$200,000 or more",6,2560,1380,0.0530116779348494,1,0.946988375076829,1
"5363",24031701508,"Total",0,29900,29900,0,0,0,0
"5364",24031701508,"$1 under $25,000",1,10060,10060,0.336454849498328,0.336454849498328,0,0.336455072909699
"5365",24031701508,"$25,000 under $50,000",2,6680,6680,0.223411371237458,0.559866220735786,0.336455072909699,0.559866364882943
"5366",24031701508,"$50,000 under $75,000",3,4310,4310,0.144147157190635,0.704013377926421,0.559866364882943,0.70401347458194
"5367",24031701508,"$75,000 under $100,000",4,2890,2890,0.0966555183946488,0.80066889632107,0.70401347458194,0.800669047491639
"5368",24031701508,"$100,000 under $200,000",5,4520,4520,0.151170568561873,0.951839464882943,0.800669047491639,0.951839513043478
"5369",24031701508,"$200,000 or more",6,1440,1440,0.0481605351170569,1,0.951839513043478,1
"5370",24031701509,"Total",0,42600,26556,0,0,0,0
"5371",24031701509,"$1 under $25,000",1,16300,9317,0.350843500527188,0.350843500527188,0,0.35084372857358
"5372",24031701509,"$25,000 under $50,000",2,10150,6056,0.228046392528995,0.578889893056183,0.35084372857358,0.578890034568459
"5373",24031701509,"$50,000 under $75,000",3,5780,3758,0.141512275945172,0.720402169001356,0.578890034568459,0.720402261221569
"5374",24031701509,"$75,000 under $100,000",4,3510,2449,0.0922202138876337,0.812622382888989,0.720402261221569,0.812622525116734
"5375",24031701509,"$100,000 under $200,000",5,5220,3777,0.142227745142341,0.95485012803133,0.812622525116734,0.954850173181202
"5376",24031701509,"$200,000 or more",6,1640,1199,0.04514987196867,1,0.954850173181202,1
"5377",24031701601,"Total",0,37770,12750,0,0,0,0
"5378",24031701601,"$1 under $25,000",1,19370,6268,0.491607843137255,0.491607843137255,0,0.491608116470588
"5379",24031701601,"$25,000 under $50,000",2,10470,3485,0.273333333333333,0.764941176470588,0.491608116470588,0.764941292156863
"5380",24031701601,"$50,000 under $75,000",3,4220,1475,0.115686274509804,0.880627450980392,0.764941292156863,0.880627499764706
"5381",24031701601,"$75,000 under $100,000",4,1750,622,0.0487843137254902,0.929411764705882,0.880627499764706,0.929411819686275
"5382",24031701601,"$100,000 under $200,000",5,1640,701,0.0549803921568627,0.984392156862745,0.929411819686275,0.984392172470588
"5383",24031701601,"$200,000 or more",6,320,199,0.0156078431372549,1,0.984392172470588,1
"5384",24031701602,"Total",0,12700,12700,0,0,0,0
"5385",24031701602,"$1 under $25,000",1,6240,6240,0.491338582677165,0.491338582677165,0,0.491338855905512
"5386",24031701602,"$25,000 under $50,000",2,3470,3470,0.273228346456693,0.764566929133858,0.491338855905512,0.76456704488189
"5387",24031701602,"$50,000 under $75,000",3,1470,1470,0.115748031496063,0.880314960629921,0.76456704488189,0.880315009448819
"5388",24031701602,"$75,000 under $100,000",4,620,620,0.0488188976377953,0.929133858267716,0.880315009448819,0.929133913385827
"5389",24031701602,"$100,000 under $200,000",5,700,700,0.0551181102362205,0.984251968503937,0.929133913385827,0.984251984251969
"5390",24031701602,"$200,000 or more",6,200,200,0.015748031496063,1,0.984251984251969,1
"5391",24031701701,"Total",0,34400,15739,0,0,0,0
"5392",24031701701,"$1 under $25,000",1,12440,5723,0.363619035516869,0.363619035516869,0,0.363619272889002
"5393",24031701701,"$25,000 under $50,000",2,8080,3736,0.237372132918229,0.600991168435097,0.363619272889002,0.600991297731749
"5394",24031701701,"$50,000 under $75,000",3,4580,2035,0.12929665162971,0.730287820064807,0.600991297731749,0.730287896308533
"5395",24031701701,"$75,000 under $100,000",4,2760,1200,0.076243725776733,0.80653154584154,0.730287896308533,0.80653167551941
"5396",24031701701,"$100,000 under $200,000",5,4420,2041,0.129677870258593,0.936209416100134,0.80653167551941,0.936209479890717
"5397",24031701701,"$200,000 or more",6,2120,1004,0.0637905838998666,1,0.936209479890717,1
"5398",24031701702,"Total",0,54700,13113,0,0,0,0
"5399",24031701702,"$1 under $25,000",1,16270,4799,0.365972698848471,0.365972698848471,0,0.365972941432167
"5400",24031701702,"$25,000 under $50,000",2,11940,3181,0.242583695569282,0.608556394417753,0.365972941432167,0.608556514603828
"5401",24031701702,"$50,000 under $75,000",3,7690,1576,0.120186074887516,0.72874246930527,0.608556514603828,0.728742536643026
"5402",24031701702,"$75,000 under $100,000",4,5120,883,0.0673377564249218,0.796080225730191,0.728742536643026,0.796080359948143
"5403",24031701702,"$100,000 under $200,000",5,9430,1760,0.134217951651033,0.930298177381225,0.796080359948143,0.930298247083047
"5404",24031701702,"$200,000 or more",6,4250,914,0.0697018226187753,1,0.930298247083047,1
"5405",24031701703,"Total",0,25670,12966,0,0,0,0
"5406",24031701703,"$1 under $25,000",1,11020,4808,0.370815980256054,0.370815980256054,0,0.370816224356008
"5407",24031701703,"$25,000 under $50,000",2,6630,3165,0.244099953725127,0.614915933981182,0.370816224356008,0.614916053447478
"5408",24031701703,"$50,000 under $75,000",3,3020,1549,0.119466296467685,0.734382230448866,0.614916053447478,0.734382296467685
"5409",24031701703,"$75,000 under $100,000",4,1480,856,0.0660188184482493,0.800401048897116,0.734382296467685,0.80040118008638
"5410",24031701703,"$100,000 under $200,000",5,2420,1701,0.131189264229523,0.931590313126639,0.80040118008638,0.931590381536326
"5411",24031701703,"$200,000 or more",6,1100,887,0.0684096868733611,1,0.931590381536326,1
"5412",24031701704,"Total",0,12970,12970,0,0,0,0
"5413",24031701704,"$1 under $25,000",1,4780,4780,0.368542791056284,0.368542791056284,0,0.368543034695451
"5414",24031701704,"$25,000 under $50,000",2,3160,3160,0.243639167309175,0.612181958365459,0.368543034695451,0.612182077872012
"5415",24031701704,"$50,000 under $75,000",3,1550,1550,0.119506553585197,0.731688511950655,0.612182077872012,0.731688578257517
"5416",24031701704,"$75,000 under $100,000",4,860,860,0.0663068619892059,0.797995373939861,0.731688578257517,0.797995506553585
"5417",24031701704,"$100,000 under $200,000",5,1720,1720,0.132613723978412,0.930609097918273,0.797995506553585,0.930609167309175
"5418",24031701704,"$200,000 or more",6,900,900,0.0693909020817271,1,0.930609167309175,1
"5419",24031701800,"Total",0,36100,14244,0,0,0,0
"5420",24031701800,"$1 under $25,000",1,10430,4889,0.343232238135355,0.343232238135355,0,0.3432324761303
"5421",24031701800,"$25,000 under $50,000",2,8150,3390,0.237994945240101,0.581227183375456,0.3432324761303,0.581227312131424
"5422",24031701800,"$50,000 under $75,000",3,5360,1834,0.128755967424881,0.709983150800337,0.581227312131424,0.7099832261303
"5423",24031701800,"$75,000 under $100,000",4,3420,1073,0.0753299634934007,0.785313114293738,0.7099832261303,0.78531325631845
"5424",24031701800,"$100,000 under $200,000",5,5860,2023,0.142024712159506,0.927337826453243,0.78531325631845,0.927337899115417
"5425",24031701800,"$200,000 or more",6,2880,1035,0.0726621735467565,1,0.927337899115417,1
"5426",24031701900,"Total",0,31570,13545,0,0,0,0
"5427",24031701900,"$1 under $25,000",1,10620,4888,0.360871170173496,0.360871170173496,0,0.360871408268734
"5428",24031701900,"$25,000 under $50,000",2,6950,3225,0.238095238095238,0.598966408268734,0.360871408268734,0.598966528608343
"5429",24031701900,"$50,000 under $75,000",3,3880,1630,0.120339608711702,0.719306016980436,0.598966528608343,0.719306086747877
"5430",24031701900,"$75,000 under $100,000",4,2560,945,0.0697674418604651,0.789073458840901,0.719306086747877,0.789073599778516
"5431",24031701900,"$100,000 under $200,000",5,5290,1909,0.14093761535622,0.930011074197121,0.789073599778516,0.930011144186046
"5432",24031701900,"$200,000 or more",6,2270,948,0.0699889258028793,1,0.930011144186046,1
"5433",24031702000,"Total",0,44270,12949,0,0,0,0
"5434",24031702000,"$1 under $25,000",1,16860,5657,0.436867711792416,0.436867711792416,0,0.436867970963009
"5435",24031702000,"$25,000 under $50,000",2,10420,3356,0.259170592323732,0.696038304116148,0.436867970963009,0.696038421654182
"5436",24031702000,"$50,000 under $75,000",3,5350,1522,0.117538033825006,0.813576337941154,0.696038421654182,0.813576395088424
"5437",24031702000,"$75,000 under $100,000",4,3180,740,0.0571472700594641,0.870723608000618,0.813576395088424,0.870723698355085
"5438",24031702000,"$100,000 under $200,000",5,5990,1170,0.0903544675264499,0.961078075527068,0.870723698355085,0.961078114448992
"5439",24031702000,"$200,000 or more",6,2470,504,0.0389219244729323,1,0.961078114448992,1
"5440",24031702101,"Total",0,31300,15782,0,0,0,0
"5441",24031702101,"$1 under $25,000",1,12080,6031,0.382144214928399,0.382144214928399,0,0.382144445380813
"5442",24031702101,"$25,000 under $50,000",2,7260,3637,0.230452414142694,0.612596629071094,0.382144445380813,0.612596750665315
"5443",24031702101,"$50,000 under $75,000",3,3800,1919,0.121594221264732,0.734190850335826,0.612596750665315,0.734190925358003
"5444",24031702101,"$75,000 under $100,000",4,2320,1184,0.0750221771638576,0.809213027499683,0.734190925358003,0.809213166835635
"5445",24031702101,"$100,000 under $200,000",5,4270,2199,0.139335952350779,0.948548979850462,0.809213166835635,0.948549031301483
"5446",24031702101,"$200,000 or more",6,1570,812,0.0514510201495374,1,0.948549031301483,1
"5447",24031702102,"Total",0,18600,18600,0,0,0,0
"5448",24031702102,"$1 under $25,000",1,5840,5840,0.313978494623656,0.313978494623656,0,0.313978698387097
"5449",24031702102,"$25,000 under $50,000",2,3790,3790,0.203763440860215,0.517741935483871,0.313978698387097,0.517742060752688
"5450",24031702102,"$50,000 under $75,000",3,2330,2330,0.125268817204301,0.643010752688172,0.517742060752688,0.643010844086022
"5451",24031702102,"$75,000 under $100,000",4,1700,1700,0.0913978494623656,0.734408602150538,0.643010844086022,0.734408794086021
"5452",24031702102,"$100,000 under $200,000",5,3570,3570,0.191935483870968,0.926344086021505,0.734408794086021,0.926344159677419
"5453",24031702102,"$200,000 or more",6,1370,1370,0.0736559139784946,1,0.926344159677419,1
"5454",24031702200,"Total",0,18600,18600,0,0,0,0
"5455",24031702200,"$1 under $25,000",1,5840,5840,0.313978494623656,0.313978494623656,0,0.313978698387097
"5456",24031702200,"$25,000 under $50,000",2,3790,3790,0.203763440860215,0.517741935483871,0.313978698387097,0.517742060752688
"5457",24031702200,"$50,000 under $75,000",3,2330,2330,0.125268817204301,0.643010752688172,0.517742060752688,0.643010844086022
"5458",24031702200,"$75,000 under $100,000",4,1700,1700,0.0913978494623656,0.734408602150538,0.643010844086022,0.734408794086021
"5459",24031702200,"$100,000 under $200,000",5,3570,3570,0.191935483870968,0.926344086021505,0.734408794086021,0.926344159677419
"5460",24031702200,"$200,000 or more",6,1370,1370,0.0736559139784946,1,0.926344159677419,1
"5461",24031702301,"Total",0,18600,18600,0,0,0,0
"5462",24031702301,"$1 under $25,000",1,5840,5840,0.313978494623656,0.313978494623656,0,0.313978698387097
"5463",24031702301,"$25,000 under $50,000",2,3790,3790,0.203763440860215,0.517741935483871,0.313978698387097,0.517742060752688
"5464",24031702301,"$50,000 under $75,000",3,2330,2330,0.125268817204301,0.643010752688172,0.517742060752688,0.643010844086022
"5465",24031702301,"$75,000 under $100,000",4,1700,1700,0.0913978494623656,0.734408602150538,0.643010844086022,0.734408794086021
"5466",24031702301,"$100,000 under $200,000",5,3570,3570,0.191935483870968,0.926344086021505,0.734408794086021,0.926344159677419
"5467",24031702301,"$200,000 or more",6,1370,1370,0.0736559139784946,1,0.926344159677419,1
"5468",24031702302,"Total",0,18600,18600,0,0,0,0
"5469",24031702302,"$1 under $25,000",1,5840,5840,0.313978494623656,0.313978494623656,0,0.313978698387097
"5470",24031702302,"$25,000 under $50,000",2,3790,3790,0.203763440860215,0.517741935483871,0.313978698387097,0.517742060752688
"5471",24031702302,"$50,000 under $75,000",3,2330,2330,0.125268817204301,0.643010752688172,0.517742060752688,0.643010844086022
"5472",24031702302,"$75,000 under $100,000",4,1700,1700,0.0913978494623656,0.734408602150538,0.643010844086022,0.734408794086021
"5473",24031702302,"$100,000 under $200,000",5,3570,3570,0.191935483870968,0.926344086021505,0.734408794086021,0.926344159677419
"5474",24031702302,"$200,000 or more",6,1370,1370,0.0736559139784946,1,0.926344159677419,1
"5475",24031702401,"Total",0,23130,23130,0,0,0,0
"5476",24031702401,"$1 under $25,000",1,5650,5650,0.244271508862949,0.244271508862949,0,0.244271724600086
"5477",24031702401,"$25,000 under $50,000",2,4990,4990,0.215737137916126,0.460008646779075,0.244271724600086,0.460008811500216
"5478",24031702401,"$50,000 under $75,000",3,3810,3810,0.164721141374838,0.624729788153913,0.460008811500216,0.624729898832685
"5479",24031702401,"$75,000 under $100,000",4,2560,2560,0.110678772157371,0.735408560311284,0.624729898832685,0.735408739299611
