"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","HHTLEVEL","HHT","DIS","CDF","Range0","Range1"
"5153",140,24,27,606904,902,645,"24027606904","1400000US24027606904",0,"Total",1325,0,0,0,0
"5154",140,24,27,606904,902,645,"24027606904","1400000US24027606904",1,"MarriedFamilyHH",775,0.584905660377358,0.584905660377359,0,0.584905697358491
"5155",140,24,27,606904,902,645,"24027606904","1400000US24027606904",2,"OthMale",49,0.0369811320754717,0.62188679245283,0.584905697358491,0.621886945660377
"5156",140,24,27,606904,902,645,"24027606904","1400000US24027606904",3,"OthFemale",203,0.153207547169811,0.775094339622642,0.621886945660377,0.77509443245283
"5157",140,24,27,606904,902,645,"24027606904","1400000US24027606904",4,"NonfMalone",123,0.0928301886792453,0.867924528301887,0.77509443245283,0.867924560754717
"5158",140,24,27,606904,902,645,"24027606904","1400000US24027606904",5,"NonfMNalone",43,0.0324528301886792,0.900377358490566,0.867924560754717,0.900377434716981
"5159",140,24,27,606904,902,645,"24027606904","1400000US24027606904",6,"NonfFalone",101,0.0762264150943396,0.976603773584906,0.900377434716981,0.976603796981132
"5160",140,24,27,606904,902,645,"24027606904","1400000US24027606904",7,"NonfFNalone",31,0.0233962264150943,1,0.976603796981132,1
"5161",140,24,27,606905,902,646,"24027606905","1400000US24027606905",0,"Total",2349,0,0,0,0
"5162",140,24,27,606905,902,646,"24027606905","1400000US24027606905",1,"MarriedFamilyHH",1253,0.533418475947212,0.533418475947212,0,0.533418540655598
"5163",140,24,27,606905,902,646,"24027606905","1400000US24027606905",2,"OthMale",152,0.064708386547467,0.598126862494679,0.533418540655598,0.598126998722861
"5164",140,24,27,606905,902,646,"24027606905","1400000US24027606905",3,"OthFemale",320,0.136228182205194,0.734355044699872,0.598126998722861,0.734355152405279
"5165",140,24,27,606905,902,646,"24027606905","1400000US24027606905",4,"NonfMalone",253,0.107705406555981,0.842060451255854,0.734355152405279,0.842060492975734
"5166",140,24,27,606905,902,646,"24027606905","1400000US24027606905",5,"NonfMNalone",98,0.0417198808003406,0.883780332056194,0.842060492975734,0.88378042443593
"5167",140,24,27,606905,902,646,"24027606905","1400000US24027606905",6,"NonfFalone",217,0.092379736057897,0.976160068114091,0.88378042443593,0.976160091954023
"5168",140,24,27,606905,902,646,"24027606905","1400000US24027606905",7,"NonfFNalone",56,0.0238399318859089,1,0.976160091954023,1
"5169",140,24,27,606906,902,647,"24027606906","1400000US24027606906",0,"Total",1916,0,0,0,0
"5170",140,24,27,606906,902,647,"24027606906","1400000US24027606906",1,"MarriedFamilyHH",1015,0.529749478079332,0.529749478079332,0,0.529749525574113
"5171",140,24,27,606906,902,647,"24027606906","1400000US24027606906",2,"OthMale",91,0.0474947807933194,0.577244258872651,0.529749525574113,0.577244410229645
"5172",140,24,27,606906,902,647,"24027606906","1400000US24027606906",3,"OthFemale",290,0.151356993736952,0.728601252609603,0.577244410229645,0.728601345511482
"5173",140,24,27,606906,902,647,"24027606906","1400000US24027606906",4,"NonfMalone",178,0.092901878914405,0.821503131524008,0.728601345511482,0.821503160229645
"5174",140,24,27,606906,902,647,"24027606906","1400000US24027606906",5,"NonfMNalone",55,0.028705636743215,0.850208768267223,0.821503160229645,0.850208887787056
"5175",140,24,27,606906,902,647,"24027606906","1400000US24027606906",6,"NonfFalone",229,0.119519832985386,0.96972860125261,0.850208887787056,0.969728631524008
"5176",140,24,27,606906,902,647,"24027606906","1400000US24027606906",7,"NonfFNalone",58,0.0302713987473904,1,0.969728631524008,1
"5177",140,24,27,606907,902,648,"24027606907","1400000US24027606907",0,"Total",2170,0,0,0,0
"5178",140,24,27,606907,902,648,"24027606907","1400000US24027606907",1,"MarriedFamilyHH",820,0.377880184331797,0.377880184331797,0,0.377880235483871
"5179",140,24,27,606907,902,648,"24027606907","1400000US24027606907",2,"OthMale",111,0.0511520737327189,0.429032258064516,0.377880235483871,0.429032444700461
"5180",140,24,27,606907,902,648,"24027606907","1400000US24027606907",3,"OthFemale",405,0.186635944700461,0.615668202764977,0.429032444700461,0.615668329493087
"5181",140,24,27,606907,902,648,"24027606907","1400000US24027606907",4,"NonfMalone",275,0.126728110599078,0.742396313364055,0.615668329493087,0.742396352995392
"5182",140,24,27,606907,902,648,"24027606907","1400000US24027606907",5,"NonfMNalone",86,0.03963133640553,0.782027649769585,0.742396352995392,0.782027823502304
"5183",140,24,27,606907,902,648,"24027606907","1400000US24027606907",6,"NonfFalone",377,0.173732718894009,0.955760368663594,0.782027823502304,0.955760412903226
"5184",140,24,27,606907,902,648,"24027606907","1400000US24027606907",7,"NonfFNalone",96,0.0442396313364055,1,0.955760412903226,1
"5185",140,24,29,950100,1300,649,"24029950100","1400000US24029950100",0,"Total",1492,0,0,0,0
"5186",140,24,29,950100,1300,649,"24029950100","1400000US24029950100",1,"MarriedFamilyHH",874,0.585790884718499,0.585790884718499,0,0.58579093230563
"5187",140,24,29,950100,1300,649,"24029950100","1400000US24029950100",2,"OthMale",71,0.0475871313672922,0.633378016085791,0.58579093230563,0.633378109919571
"5188",140,24,29,950100,1300,649,"24029950100","1400000US24029950100",3,"OthFemale",140,0.0938337801608579,0.727211796246649,0.633378109919571,0.727211896782842
"5189",140,24,29,950100,1300,649,"24029950100","1400000US24029950100",4,"NonfMalone",150,0.100536193029491,0.827747989276139,0.727211896782842,0.827748023458445
"5190",140,24,29,950100,1300,649,"24029950100","1400000US24029950100",5,"NonfMNalone",51,0.0341823056300268,0.861930294906166,0.827748023458445,0.861930414879357
"5191",140,24,29,950100,1300,649,"24029950100","1400000US24029950100",6,"NonfFalone",179,0.119973190348525,0.981903485254692,0.861930414879357,0.981903503351206
"5192",140,24,29,950100,1300,649,"24029950100","1400000US24029950100",7,"NonfFNalone",27,0.0180965147453083,1,0.981903503351206,1
"5193",140,24,29,950200,1300,650,"24029950200","1400000US24029950200",0,"Total",1954,0,0,0,0
"5194",140,24,29,950200,1300,650,"24029950200","1400000US24029950200",1,"MarriedFamilyHH",1054,0.539406345957011,0.539406345957011,0,0.539406399181167
"5195",140,24,29,950200,1300,650,"24029950200","1400000US24029950200",2,"OthMale",104,0.0532241555783009,0.592630501535312,0.539406399181167,0.592630607983623
"5196",140,24,29,950200,1300,650,"24029950200","1400000US24029950200",3,"OthFemale",208,0.106448311156602,0.699078812691914,0.592630607983623,0.69907892221085
"5197",140,24,29,950200,1300,650,"24029950200","1400000US24029950200",4,"NonfMalone",214,0.109518935516888,0.808597748208802,0.69907892221085,0.808597783009212
"5198",140,24,29,950200,1300,650,"24029950200","1400000US24029950200",5,"NonfMNalone",68,0.0348004094165814,0.843398157625384,0.808597783009212,0.843398293756397
"5199",140,24,29,950200,1300,650,"24029950200","1400000US24029950200",6,"NonfFalone",266,0.136131013306039,0.979529170931423,0.843398293756397,0.979529191402252
"5200",140,24,29,950200,1300,650,"24029950200","1400000US24029950200",7,"NonfFNalone",40,0.0204708290685773,1,0.979529191402252,1
"5201",140,24,29,950300,1300,651,"24029950300","1400000US24029950300",0,"Total",2169,0,0,0,0
"5202",140,24,29,950300,1300,651,"24029950300","1400000US24029950300",1,"MarriedFamilyHH",774,0.356846473029046,0.356846473029046,0,0.356846508529276
"5203",140,24,29,950300,1300,651,"24029950300","1400000US24029950300",2,"OthMale",77,0.0355002305209774,0.392346703550023,0.356846508529276,0.39234683264177
"5204",140,24,29,950300,1300,651,"24029950300","1400000US24029950300",3,"OthFemale",280,0.129091747349009,0.521438450899032,0.39234683264177,0.521438579068695
"5205",140,24,29,950300,1300,651,"24029950300","1400000US24029950300",4,"NonfMalone",278,0.128169663439373,0.649608114338405,0.521438579068695,0.649608150299677
"5206",140,24,29,950300,1300,651,"24029950300","1400000US24029950300",5,"NonfMNalone",78,0.0359612724757953,0.6855693868142,0.649608150299677,0.685569661134163
"5207",140,24,29,950300,1300,651,"24029950300","1400000US24029950300",6,"NonfFalone",595,0.274319963116644,0.959889349930844,0.685569661134163,0.959889390041494
"5208",140,24,29,950300,1300,651,"24029950300","1400000US24029950300",7,"NonfFNalone",87,0.0401106500691563,1,0.959889390041494,1
"5209",140,24,29,950400,1300,652,"24029950400","1400000US24029950400",0,"Total",1338,0,0,0,0
"5210",140,24,29,950400,1300,652,"24029950400","1400000US24029950400",1,"MarriedFamilyHH",744,0.556053811659193,0.556053811659193,0,0.556053848281016
"5211",140,24,29,950400,1300,652,"24029950400","1400000US24029950400",2,"OthMale",49,0.0366218236173393,0.592675635276532,0.556053848281016,0.592675734678625
"5212",140,24,29,950400,1300,652,"24029950400","1400000US24029950400",3,"OthFemale",133,0.0994020926756353,0.692077727952167,0.592675734678625,0.69207783632287
"5213",140,24,29,950400,1300,652,"24029950400","1400000US24029950400",4,"NonfMalone",145,0.108370702541106,0.800448430493274,0.69207783632287,0.800448458146487
"5214",140,24,29,950400,1300,652,"24029950400","1400000US24029950400",5,"NonfMNalone",37,0.0276532137518685,0.828101644245142,0.800448458146487,0.828101797458894
"5215",140,24,29,950400,1300,652,"24029950400","1400000US24029950400",6,"NonfFalone",205,0.15321375186846,0.981315396113603,0.828101797458894,0.981315414798206
"5216",140,24,29,950400,1300,652,"24029950400","1400000US24029950400",7,"NonfFNalone",25,0.0186846038863976,1,0.981315414798206,1
"5217",140,24,29,950500,1300,653,"24029950500","1400000US24029950500",0,"Total",1212,0,0,0,0
"5218",140,24,29,950500,1300,653,"24029950500","1400000US24029950500",1,"MarriedFamilyHH",575,0.474422442244224,0.474422442244224,0,0.474422489273927
"5219",140,24,29,950500,1300,653,"24029950500","1400000US24029950500",2,"OthMale",57,0.047029702970297,0.521452145214522,0.474422489273927,0.521452254125413
"5220",140,24,29,950500,1300,653,"24029950500","1400000US24029950500",3,"OthFemale",132,0.108910891089109,0.63036303630363,0.521452254125413,0.630363165841584
"5221",140,24,29,950500,1300,653,"24029950500","1400000US24029950500",4,"NonfMalone",157,0.12953795379538,0.75990099009901,0.630363165841584,0.759901018151815
"5222",140,24,29,950500,1300,653,"24029950500","1400000US24029950500",5,"NonfMNalone",34,0.0280528052805281,0.787953795379538,0.759901018151815,0.787953985148515
"5223",140,24,29,950500,1300,653,"24029950500","1400000US24029950500",6,"NonfFalone",230,0.18976897689769,0.977722772277228,0.787953985148515,0.977722794554455
"5224",140,24,29,950500,1300,653,"24029950500","1400000US24029950500",7,"NonfFNalone",27,0.0222772277227723,1,0.977722794554455,1
"5225",140,24,29,990000,0,654,"24029990000","1400000US24029990000",0,"Total",0,0,0,0,0
"5226",140,24,29,990000,0,654,"24029990000","1400000US24029990000",1,"MarriedFamilyHH",0,0,0,0,0
"5227",140,24,29,990000,0,654,"24029990000","1400000US24029990000",2,"OthMale",0,0,0,0,0
"5228",140,24,29,990000,0,654,"24029990000","1400000US24029990000",3,"OthFemale",0,0,0,0,0
"5229",140,24,29,990000,0,654,"24029990000","1400000US24029990000",4,"NonfMalone",0,0,0,0,0
"5230",140,24,29,990000,0,654,"24029990000","1400000US24029990000",5,"NonfMNalone",0,0,0,0,0
"5231",140,24,29,990000,0,654,"24029990000","1400000US24029990000",6,"NonfFalone",0,0,0,0,0
"5232",140,24,29,990000,0,654,"24029990000","1400000US24029990000",7,"NonfFNalone",0,0,0,0,1
"5233",140,24,31,700101,1001,655,"24031700101","1400000US24031700101",0,"Total",1393,0,0,0,0
"5234",140,24,31,700101,1001,655,"24031700101","1400000US24031700101",1,"MarriedFamilyHH",1068,0.766690595836324,0.766690595836324,0,0.766690631730079
"5235",140,24,31,700101,1001,655,"24031700101","1400000US24031700101",2,"OthMale",50,0.0358937544867193,0.802584350323044,0.766690631730079,0.802584395549174
"5236",140,24,31,700101,1001,655,"24031700101","1400000US24031700101",3,"OthFemale",63,0.0452261306532663,0.84781048097631,0.802584395549174,0.847810532663317
"5237",140,24,31,700101,1001,655,"24031700101","1400000US24031700101",4,"NonfMalone",72,0.0516870064608758,0.899497487437186,0.847810532663317,0.899497506819813
"5238",140,24,31,700101,1001,655,"24031700101","1400000US24031700101",5,"NonfMNalone",27,0.0193826274228284,0.918880114860014,0.899497506819813,0.918880178033022
"5239",140,24,31,700101,1001,655,"24031700101","1400000US24031700101",6,"NonfFalone",88,0.063173007896626,0.98205312275664,0.918880178033022,0.982053140703517
"5240",140,24,31,700101,1001,655,"24031700101","1400000US24031700101",7,"NonfFNalone",25,0.0179468772433597,1,0.982053140703517,1
"5241",140,24,31,700103,1001,656,"24031700103","1400000US24031700103",0,"Total",1862,0,0,0,0
"5242",140,24,31,700103,1001,656,"24031700103","1400000US24031700103",1,"MarriedFamilyHH",1420,0.762620837808808,0.762620837808808,0,0.762620877013964
"5243",140,24,31,700103,1001,656,"24031700103","1400000US24031700103",2,"OthMale",73,0.0392051557465091,0.801825993555317,0.762620877013964,0.801826056928034
"5244",140,24,31,700103,1001,656,"24031700103","1400000US24031700103",3,"OthFemale",118,0.0633727175080559,0.865198711063373,0.801826056928034,0.865198755102041
"5245",140,24,31,700103,1001,656,"24031700103","1400000US24031700103",4,"NonfMalone",82,0.0440386680988185,0.909237379162191,0.865198755102041,0.909237404403867
"5246",140,24,31,700103,1001,656,"24031700103","1400000US24031700103",5,"NonfMNalone",47,0.0252416756176155,0.934479054779807,0.909237404403867,0.934479103651987
"5247",140,24,31,700103,1001,656,"24031700103","1400000US24031700103",6,"NonfFalone",91,0.0488721804511278,0.983351235230935,0.934479103651987,0.983351251879699
"5248",140,24,31,700103,1001,656,"24031700103","1400000US24031700103",7,"NonfFNalone",31,0.0166487647690655,1,0.983351251879699,1
"5249",140,24,31,700104,1002,657,"24031700104","1400000US24031700104",0,"Total",1843,0,0,0,0
"5250",140,24,31,700104,1002,657,"24031700104","1400000US24031700104",1,"MarriedFamilyHH",1067,0.578947368421053,0.578947368421053,0,0.578947410743353
"5251",140,24,31,700104,1002,657,"24031700104","1400000US24031700104",2,"OthMale",78,0.042322300596853,0.621269669017906,0.578947410743353,0.621269817145958
"5252",140,24,31,700104,1002,657,"24031700104","1400000US24031700104",3,"OthFemale",273,0.148128052088985,0.769397721106891,0.621269817145958,0.769397786760716
"5253",140,24,31,700104,1002,657,"24031700104","1400000US24031700104",4,"NonfMalone",121,0.0656538252848616,0.835051546391752,0.769397786760716,0.835051575149213
"5254",140,24,31,700104,1002,657,"24031700104","1400000US24031700104",5,"NonfMNalone",53,0.0287574606619642,0.863809007053717,0.835051575149213,0.86380911611503
"5255",140,24,31,700104,1002,657,"24031700104","1400000US24031700104",6,"NonfFalone",201,0.109061313076506,0.972870320130222,0.86380911611503,0.972870347259902
"5256",140,24,31,700104,1002,657,"24031700104","1400000US24031700104",7,"NonfFNalone",50,0.0271296798697775,1,0.972870347259902,1
"5257",140,24,31,700105,1002,658,"24031700105","1400000US24031700105",0,"Total",2056,0,0,0,0
"5258",140,24,31,700105,1002,658,"24031700105","1400000US24031700105",1,"MarriedFamilyHH",1261,0.613326848249027,0.613326848249027,0,0.613326904182879
"5259",140,24,31,700105,1002,658,"24031700105","1400000US24031700105",2,"OthMale",115,0.0559338521400778,0.669260700389105,0.613326904182879,0.66926084192607
"5260",140,24,31,700105,1002,658,"24031700105","1400000US24031700105",3,"OthFemale",291,0.141536964980545,0.81079766536965,0.66926084192607,0.810797720330739
"5261",140,24,31,700105,1002,658,"24031700105","1400000US24031700105",4,"NonfMalone",113,0.0549610894941634,0.865758754863813,0.810797720330739,0.865758776750973
"5262",140,24,31,700105,1002,658,"24031700105","1400000US24031700105",5,"NonfMNalone",45,0.0218871595330739,0.887645914396887,0.865758776750973,0.887646003891051
"5263",140,24,31,700105,1002,658,"24031700105","1400000US24031700105",6,"NonfFalone",184,0.0894941634241245,0.977140077821012,0.887646003891051,0.977140100680934
"5264",140,24,31,700105,1002,658,"24031700105","1400000US24031700105",7,"NonfFNalone",47,0.0228599221789883,1,0.977140100680934,1
"5265",140,24,31,700204,1001,659,"24031700204","1400000US24031700204",0,"Total",754,0,0,0,0
"5266",140,24,31,700204,1001,659,"24031700204","1400000US24031700204",1,"MarriedFamilyHH",461,0.611405835543767,0.611405835543767,0,0.611405889920424
"5267",140,24,31,700204,1001,659,"24031700204","1400000US24031700204",2,"OthMale",41,0.0543766578249337,0.6657824933687,0.611405889920424,0.665782582228117
"5268",140,24,31,700204,1001,659,"24031700204","1400000US24031700204",3,"OthFemale",67,0.0888594164456233,0.754641909814324,0.665782582228117,0.754642
"5269",140,24,31,700204,1001,659,"24031700204","1400000US24031700204",4,"NonfMalone",68,0.0901856763925729,0.844827586206897,0.754642,0.844827610079576
"5270",140,24,31,700204,1001,659,"24031700204","1400000US24031700204",5,"NonfMNalone",18,0.0238726790450928,0.868700265251989,0.844827610079576,0.868700374005305
"5271",140,24,31,700204,1001,659,"24031700204","1400000US24031700204",6,"NonfFalone",82,0.108753315649867,0.977453580901857,0.868700374005305,0.977453603448276
"5272",140,24,31,700204,1001,659,"24031700204","1400000US24031700204",7,"NonfFNalone",17,0.0225464190981432,1,0.977453603448276,1
"5273",140,24,31,700205,1001,660,"24031700205","1400000US24031700205",0,"Total",1983,0,0,0,0
"5274",140,24,31,700205,1001,660,"24031700205","1400000US24031700205",1,"MarriedFamilyHH",1543,0.778113968734241,0.778113968734241,0,0.778113992435704
"5275",140,24,31,700205,1001,660,"24031700205","1400000US24031700205",2,"OthMale",47,0.0237014624306606,0.801815431164902,0.778113992435704,0.801815504790721
"5276",140,24,31,700205,1001,660,"24031700205","1400000US24031700205",3,"OthFemale",146,0.0736258194654564,0.875441250630358,0.801815504790721,0.8754412899647
"5277",140,24,31,700205,1001,660,"24031700205","1400000US24031700205",4,"NonfMalone",78,0.0393343419062027,0.914775592536561,0.8754412899647,0.914775611699445
"5278",140,24,31,700205,1001,660,"24031700205","1400000US24031700205",5,"NonfMNalone",38,0.0191628845184065,0.933938477054967,0.914775611699445,0.933938532526475
"5279",140,24,31,700205,1001,660,"24031700205","1400000US24031700205",6,"NonfFalone",110,0.0554715078164397,0.989409984871407,0.933938532526475,0.989409995461422
"5280",140,24,31,700205,1001,660,"24031700205","1400000US24031700205",7,"NonfFNalone",21,0.010590015128593,1,0.989409995461422,1
"5281",140,24,31,700206,1001,661,"24031700206","1400000US24031700206",0,"Total",1852,0,0,0,0
"5282",140,24,31,700206,1001,661,"24031700206","1400000US24031700206",1,"MarriedFamilyHH",1392,0.751619870410367,0.751619870410367,0,0.751619905507559
"5283",140,24,31,700206,1001,661,"24031700206","1400000US24031700206",2,"OthMale",65,0.035097192224622,0.786717062634989,0.751619905507559,0.786717141468682
"5284",140,24,31,700206,1001,661,"24031700206","1400000US24031700206",3,"OthFemale",146,0.0788336933045356,0.865550755939525,0.786717141468682,0.865550799136069
"5285",140,24,31,700206,1001,661,"24031700206","1400000US24031700206",4,"NonfMalone",80,0.0431965442764579,0.908747300215983,0.865550799136069,0.9087473174946
"5286",140,24,31,700206,1001,661,"24031700206","1400000US24031700206",5,"NonfMNalone",32,0.0172786177105832,0.926025917926566,0.9087473174946,0.926025984341253
"5287",140,24,31,700206,1001,661,"24031700206","1400000US24031700206",6,"NonfFalone",123,0.066414686825054,0.99244060475162,0.926025984341253,0.992440612311015
"5288",140,24,31,700206,1001,661,"24031700206","1400000US24031700206",7,"NonfFNalone",14,0.00755939524838013,1,0.992440612311015,1
"5289",140,24,31,700207,1001,662,"24031700207","1400000US24031700207",0,"Total",1931,0,0,0,0
"5290",140,24,31,700207,1001,662,"24031700207","1400000US24031700207",1,"MarriedFamilyHH",1066,0.552045572242362,0.552045572242362,0,0.552045620403936
"5291",140,24,31,700207,1001,662,"24031700207","1400000US24031700207",2,"OthMale",93,0.048161574313827,0.600207146556188,0.552045620403936,0.600207313827033
"5292",140,24,31,700207,1001,662,"24031700207","1400000US24031700207",3,"OthFemale",323,0.167270844122216,0.767477990678405,0.600207313827033,0.767478064215433
"5293",140,24,31,700207,1001,662,"24031700207","1400000US24031700207",4,"NonfMalone",142,0.0735370274469187,0.841015018125324,0.767478064215433,0.841015049715174
"5294",140,24,31,700207,1001,662,"24031700207","1400000US24031700207",5,"NonfMNalone",61,0.0315898498187468,0.872604867944071,0.841015049715174,0.872604971517349
"5295",140,24,31,700207,1001,662,"24031700207","1400000US24031700207",6,"NonfFalone",200,0.103573278094252,0.976178146038322,0.872604971517349,0.976178169860176
"5296",140,24,31,700207,1001,662,"24031700207","1400000US24031700207",7,"NonfFNalone",46,0.0238218539616779,1,0.976178169860176,1
"5297",140,24,31,700208,1001,663,"24031700208","1400000US24031700208",0,"Total",733,0,0,0,0
"5298",140,24,31,700208,1001,663,"24031700208","1400000US24031700208",1,"MarriedFamilyHH",507,0.691678035470669,0.691678035470669,0,0.69167807366985
"5299",140,24,31,700208,1001,663,"24031700208","1400000US24031700208",2,"OthMale",28,0.0381991814461119,0.72987721691678,0.69167807366985,0.729877286493861
"5300",140,24,31,700208,1001,663,"24031700208","1400000US24031700208",3,"OthFemale",51,0.0695770804911323,0.799454297407913,0.729877286493861,0.799454366984993
"5301",140,24,31,700208,1001,663,"24031700208","1400000US24031700208",4,"NonfMalone",51,0.0695770804911323,0.869031377899045,0.799454366984993,0.869031401091405
"5302",140,24,31,700208,1001,663,"24031700208","1400000US24031700208",5,"NonfMNalone",17,0.0231923601637108,0.892223738062756,0.869031401091405,0.892223824010914
"5303",140,24,31,700208,1001,663,"24031700208","1400000US24031700208",6,"NonfFalone",63,0.0859481582537517,0.978171896316508,0.892223824010914,0.978171918144611
"5304",140,24,31,700208,1001,663,"24031700208","1400000US24031700208",7,"NonfFNalone",16,0.0218281036834925,1,0.978171918144611,1
"5305",140,24,31,700304,1002,664,"24031700304","1400000US24031700304",0,"Total",2602,0,0,0,0
"5306",140,24,31,700304,1002,664,"24031700304","1400000US24031700304",1,"MarriedFamilyHH",1557,0.598385857033051,0.598385857033052,0,0.598385898923905
"5307",140,24,31,700304,1002,664,"24031700304","1400000US24031700304",2,"OthMale",109,0.041890853189854,0.640276710222905,0.598385898923905,0.640276825134512
"5308",140,24,31,700304,1002,664,"24031700304","1400000US24031700304",3,"OthFemale",299,0.114911606456572,0.755188316679477,0.640276825134512,0.755188398155265
"5309",140,24,31,700304,1002,664,"24031700304","1400000US24031700304",4,"NonfMalone",212,0.0814757878554958,0.836664104534973,0.755188398155265,0.836664126441199
"5310",140,24,31,700304,1002,664,"24031700304","1400000US24031700304",5,"NonfMNalone",57,0.0219062259800154,0.858570330514989,0.836664126441199,0.858570449654112
"5311",140,24,31,700304,1002,664,"24031700304","1400000US24031700304",6,"NonfFalone",310,0.119139123750961,0.977709454265949,0.858570449654112,0.977709476556495
"5312",140,24,31,700304,1002,664,"24031700304","1400000US24031700304",7,"NonfFNalone",58,0.0222905457340507,1,0.977709476556495,1
"5313",140,24,31,700306,1002,665,"24031700306","1400000US24031700306",0,"Total",2372,0,0,0,0
"5314",140,24,31,700306,1002,665,"24031700306","1400000US24031700306",1,"MarriedFamilyHH",1435,0.604974704890388,0.604974704890388,0,0.604974745784148
"5315",140,24,31,700306,1002,665,"24031700306","1400000US24031700306",2,"OthMale",97,0.040893760539629,0.645868465430017,0.604974745784148,0.645868619730186
"5316",140,24,31,700306,1002,665,"24031700306","1400000US24031700306",3,"OthFemale",366,0.154300168634064,0.800168634064081,0.645868619730186,0.80016869772344
"5317",140,24,31,700306,1002,665,"24031700306","1400000US24031700306",4,"NonfMalone",151,0.0636593591905565,0.863827993254637,0.80016869772344,0.863828016441821
"5318",140,24,31,700306,1002,665,"24031700306","1400000US24031700306",5,"NonfMNalone",55,0.0231871838111298,0.887015177065767,0.863828016441821,0.887015268549747
"5319",140,24,31,700306,1002,665,"24031700306","1400000US24031700306",6,"NonfFalone",217,0.0914839797639123,0.97849915682968,0.887015268549747,0.978499178330523
"5320",140,24,31,700306,1002,665,"24031700306","1400000US24031700306",7,"NonfFNalone",51,0.0215008431703204,1,0.978499178330523,1
"5321",140,24,31,700308,1002,666,"24031700308","1400000US24031700308",0,"Total",2362,0,0,0,0
"5322",140,24,31,700308,1002,666,"24031700308","1400000US24031700308",1,"MarriedFamilyHH",1123,0.475444538526672,0.475444538526672,0,0.475444575359865
"5323",140,24,31,700308,1002,666,"24031700308","1400000US24031700308",2,"OthMale",87,0.0368331922099915,0.512277730736664,0.475444575359865,0.51227784335309
"5324",140,24,31,700308,1002,666,"24031700308","1400000US24031700308",3,"OthFemale",266,0.112616426756986,0.62489415749365,0.51227784335309,0.624894268416596
"5325",140,24,31,700308,1002,666,"24031700308","1400000US24031700308",4,"NonfMalone",262,0.110922946655377,0.735817104149026,0.624894268416596,0.735817143099069
"5326",140,24,31,700308,1002,666,"24031700308","1400000US24031700308",5,"NonfMNalone",92,0.0389500423370025,0.774767146486029,0.735817143099069,0.77476733869602
"5327",140,24,31,700308,1002,666,"24031700308","1400000US24031700308",6,"NonfFalone",454,0.192209991532599,0.966977138018628,0.77476733869602,0.96697717104149
"5328",140,24,31,700308,1002,666,"24031700308","1400000US24031700308",7,"NonfFNalone",78,0.0330228619813717,1,0.96697717104149,1
"5329",140,24,31,700309,1002,667,"24031700309","1400000US24031700309",0,"Total",2106,0,0,0,0
"5330",140,24,31,700309,1002,667,"24031700309","1400000US24031700309",1,"MarriedFamilyHH",809,0.384140550807217,0.384140550807218,0,0.384140603038936
"5331",140,24,31,700309,1002,667,"24031700309","1400000US24031700309",2,"OthMale",110,0.0522317188983856,0.436372269705603,0.384140603038936,0.436372448717949
"5332",140,24,31,700309,1002,667,"24031700309","1400000US24031700309",3,"OthFemale",377,0.179012345679012,0.615384615384615,0.436372448717949,0.61538474691358
"5333",140,24,31,700309,1002,667,"24031700309","1400000US24031700309",4,"NonfMalone",277,0.131528964862298,0.746913580246914,0.61538474691358,0.746913632003799
"5334",140,24,31,700309,1002,667,"24031700309","1400000US24031700309",5,"NonfMNalone",109,0.0517568850902184,0.798670465337132,0.746913632003799,0.798670625830959
"5335",140,24,31,700309,1002,667,"24031700309","1400000US24031700309",6,"NonfFalone",338,0.160493827160494,0.959164292497626,0.798670625830959,0.959164333333333
"5336",140,24,31,700309,1002,667,"24031700309","1400000US24031700309",7,"NonfFNalone",86,0.0408357075023742,1,0.959164333333333,1
"5337",140,24,31,700310,1002,668,"24031700310","1400000US24031700310",0,"Total",2290,0,0,0,0
"5338",140,24,31,700310,1002,668,"24031700310","1400000US24031700310",1,"MarriedFamilyHH",906,0.395633187772926,0.395633187772926,0,0.395633231441048
"5339",140,24,31,700310,1002,668,"24031700310","1400000US24031700310",2,"OthMale",100,0.0436681222707424,0.439301310043668,0.395633231441048,0.439301449344978
"5340",140,24,31,700310,1002,668,"24031700310","1400000US24031700310",3,"OthFemale",319,0.139301310043668,0.578602620087336,0.439301449344978,0.578602760262009
"5341",140,24,31,700310,1002,668,"24031700310","1400000US24031700310",4,"NonfMalone",321,0.140174672489083,0.718777292576419,0.578602760262009,0.718777348908297
"5342",140,24,31,700310,1002,668,"24031700310","1400000US24031700310",5,"NonfMNalone",129,0.0563318777292576,0.775109170305677,0.718777348908297,0.775109359388646
"5343",140,24,31,700310,1002,668,"24031700310","1400000US24031700310",6,"NonfFalone",433,0.189082969432314,0.964192139737991,0.775109359388646,0.964192175545852
"5344",140,24,31,700310,1002,668,"24031700310","1400000US24031700310",7,"NonfFNalone",82,0.0358078602620087,1,0.964192175545852,1
"5345",140,24,31,700311,1001,669,"24031700311","1400000US24031700311",0,"Total",2017,0,0,0,0
"5346",140,24,31,700311,1001,669,"24031700311","1400000US24031700311",1,"MarriedFamilyHH",1494,0.740704015865146,0.740704015865146,0,0.740704052553297
"5347",140,24,31,700311,1001,669,"24031700311","1400000US24031700311",2,"OthMale",74,0.0366881507188894,0.777392166584036,0.740704052553297,0.777392261774913
