"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","RAC1PLEVEL","RAC1P","DIS","CDF","Range0","Range1"
"5778",140,24,25,303801,601,578,"24025303801","1400000US24025303801",7,"NativeHawaiianOth",0,0,0.95640535372849,0.95640535372849,0.95640535372849
"5779",140,24,25,303801,601,578,"24025303801","1400000US24025303801",8,"SomeOtherRace",62,0.0237093690248566,0.980114722753346,0.956405377437859,0.980114746462715
"5780",140,24,25,303801,601,578,"24025303801","1400000US24025303801",9,"TwoMoreRace",52,0.0198852772466539,1,0.980114742638623,1
"5781",140,24,25,303802,601,579,"24025303802","1400000US24025303802",0,"Total",2034,0,0,0,0
"5782",140,24,25,303802,601,579,"24025303802","1400000US24025303802",1,"WhiteAlone",1662,0.817109144542773,0.817109144542773,0,0.817109961651917
"5783",140,24,25,303802,601,579,"24025303802","1400000US24025303802",2,"BlackorAfricanAmerican",247,0.121435594886922,0.938544739429695,0.817109265978368,0.93854486086529
"5784",140,24,25,303802,601,579,"24025303802","1400000US24025303802",3,"AmericanIndianAlone",1,0.000491642084562439,0.939036381514258,0.938544739921337,0.9390363820059
"5785",140,24,25,303802,601,579,"24025303802","1400000US24025303802",4,"AlaskaNativeAlnoe",0,0,0.939036381514258,0.939036381514258,0.939036381514258
"5786",140,24,25,303802,601,579,"24025303802","1400000US24025303802",5,"AmericanIndianAlaskaNative",1,0.000491642084562439,0.93952802359882,0.9390363820059,0.939528024090462
"5787",140,24,25,303802,601,579,"24025303802","1400000US24025303802",6,"AsianAlone",59,0.0290068829891839,0.968534906588004,0.939528052605703,0.968534935594887
"5788",140,24,25,303802,601,579,"24025303802","1400000US24025303802",7,"NativeHawaiianOth",0,0,0.968534906588004,0.968534906588004,0.968534906588004
"5789",140,24,25,303802,601,579,"24025303802","1400000US24025303802",8,"SomeOtherRace",17,0.00835791543756145,0.976892822025565,0.968534914945919,0.976892830383481
"5790",140,24,25,303802,601,579,"24025303802","1400000US24025303802",9,"TwoMoreRace",47,0.0231071779744346,1,0.976892845132743,1
"5791",140,24,25,303803,601,580,"24025303803","1400000US24025303803",0,"Total",4981,0,0,0,0
"5792",140,24,25,303803,601,580,"24025303803","1400000US24025303803",1,"WhiteAlone",4539,0.911262798634812,0.911262798634812,0,0.911263709897611
"5793",140,24,25,303803,601,580,"24025303803","1400000US24025303803",2,"BlackorAfricanAmerican",199,0.0399518169042361,0.951214615539048,0.911262838586629,0.951214655490865
"5794",140,24,25,303803,601,580,"24025303803","1400000US24025303803",3,"AmericanIndianAlone",4,0.000803051596065047,0.952017667135113,0.9512146163421,0.952017667938165
"5795",140,24,25,303803,601,580,"24025303803","1400000US24025303803",4,"AlaskaNativeAlnoe",0,0,0.952017667135113,0.952017667135113,0.952017667135113
"5796",140,24,25,303803,601,580,"24025303803","1400000US24025303803",5,"AmericanIndianAlaskaNative",3,0.000602288697048785,0.952619955832162,0.952017667737402,0.952619956434451
"5797",140,24,25,303803,601,580,"24025303803","1400000US24025303803",6,"AsianAlone",72,0.0144549287291708,0.967074884561333,0.952619970287091,0.967074899016262
"5798",140,24,25,303803,601,580,"24025303803","1400000US24025303803",7,"NativeHawaiianOth",5,0.00100381449508131,0.968078699056414,0.967074885565148,0.968078700060229
"5799",140,24,25,303803,601,580,"24025303803","1400000US24025303803",8,"SomeOtherRace",84,0.016864083517366,0.98494278257378,0.968078715920498,0.984942799437864
"5800",140,24,25,303803,601,580,"24025303803","1400000US24025303803",9,"TwoMoreRace",75,0.0150572174262196,1,0.984942797630998,1
"5801",140,24,25,303900,601,581,"24025303900","1400000US24025303900",0,"Total",2372,0,0,0,0
"5802",140,24,25,303900,601,581,"24025303900","1400000US24025303900",1,"WhiteAlone",2141,0.902613827993255,0.902613827993255,0,0.902614730607083
"5803",140,24,25,303900,601,581,"24025303900","1400000US24025303900",2,"BlackorAfricanAmerican",114,0.0480607082630691,0.950674536256324,0.902613876053963,0.950674584317032
"5804",140,24,25,303900,601,581,"24025303900","1400000US24025303900",3,"AmericanIndianAlone",1,0.000421585160202361,0.951096121416526,0.950674536677909,0.951096121838111
"5805",140,24,25,303900,601,581,"24025303900","1400000US24025303900",4,"AlaskaNativeAlnoe",0,0,0.951096121416526,0.951096121416526,0.951096121416526
"5806",140,24,25,303900,601,581,"24025303900","1400000US24025303900",5,"AmericanIndianAlaskaNative",1,0.000421585160202361,0.951517706576728,0.951096121838111,0.951517706998314
"5807",140,24,25,303900,601,581,"24025303900","1400000US24025303900",6,"AsianAlone",57,0.0240303541315346,0.975548060708263,0.951517730607083,0.975548084738617
"5808",140,24,25,303900,601,581,"24025303900","1400000US24025303900",7,"NativeHawaiianOth",3,0.00126475548060708,0.97681281618887,0.975548061973018,0.976812817453626
"5809",140,24,25,303900,601,581,"24025303900","1400000US24025303900",8,"SomeOtherRace",15,0.00632377740303541,0.983136593591906,0.976812822512647,0.983136599915683
"5810",140,24,25,303900,601,581,"24025303900","1400000US24025303900",9,"TwoMoreRace",40,0.0168634064080944,1,0.983136610455312,1
"5811",140,24,25,304101,601,582,"24025304101","1400000US24025304101",0,"Total",4382,0,0,0,0
"5812",140,24,25,304101,601,582,"24025304101","1400000US24025304101",1,"WhiteAlone",4251,0.970104974897307,0.970104974897307,0,0.970105945002282
"5813",140,24,25,304101,601,582,"24025304101","1400000US24025304101",2,"BlackorAfricanAmerican",45,0.0102692834322227,0.98037425832953,0.970104985166591,0.980374268598813
"5814",140,24,25,304101,601,582,"24025304101","1400000US24025304101",3,"AmericanIndianAlone",6,0.00136923779096303,0.981743496120493,0.980374259698768,0.981743497489731
"5815",140,24,25,304101,601,582,"24025304101","1400000US24025304101",4,"AlaskaNativeAlnoe",0,0,0.981743496120493,0.981743496120493,0.981743496120493
"5816",140,24,25,304101,601,582,"24025304101","1400000US24025304101",5,"AmericanIndianAlaskaNative",0,0,0.981743496120493,0.981743496120493,0.981743496120493
"5817",140,24,25,304101,601,582,"24025304101","1400000US24025304101",6,"AsianAlone",20,0.00456412596987677,0.98630762209037,0.981743500684619,0.986307626654496
"5818",140,24,25,304101,601,582,"24025304101","1400000US24025304101",7,"NativeHawaiianOth",0,0,0.98630762209037,0.98630762209037,0.98630762209037
"5819",140,24,25,304101,601,582,"24025304101","1400000US24025304101",8,"SomeOtherRace",4,0.000912825193975354,0.987220447284345,0.986307623003195,0.98722044819717
"5820",140,24,25,304101,601,582,"24025304101","1400000US24025304101",9,"TwoMoreRace",56,0.012779552715655,1,0.987220460063898,1
"5821",140,24,25,304102,601,583,"24025304102","1400000US24025304102",0,"Total",3708,0,0,0,0
"5822",140,24,25,304102,601,583,"24025304102","1400000US24025304102",1,"WhiteAlone",3616,0.975188781014024,0.975188781014024,0,0.975189756202805
"5823",140,24,25,304102,601,583,"24025304102","1400000US24025304102",2,"BlackorAfricanAmerican",13,0.0035059331175836,0.978694714131607,0.975188784519957,0.97869471763754
"5824",140,24,25,304102,601,583,"24025304102","1400000US24025304102",3,"AmericanIndianAlone",4,0.00107874865156419,0.979773462783172,0.978694715210356,0.97977346386192
"5825",140,24,25,304102,601,583,"24025304102","1400000US24025304102",4,"AlaskaNativeAlnoe",0,0,0.979773462783172,0.979773462783172,0.979773462783172
"5826",140,24,25,304102,601,583,"24025304102","1400000US24025304102",5,"AmericanIndianAlaskaNative",0,0,0.979773462783172,0.979773462783172,0.979773462783172
"5827",140,24,25,304102,601,583,"24025304102","1400000US24025304102",6,"AsianAlone",18,0.00485436893203883,0.98462783171521,0.97977346763754,0.984627836569579
"5828",140,24,25,304102,601,583,"24025304102","1400000US24025304102",7,"NativeHawaiianOth",0,0,0.98462783171521,0.98462783171521,0.98462783171521
"5829",140,24,25,304102,601,583,"24025304102","1400000US24025304102",8,"SomeOtherRace",19,0.00512405609492988,0.98975188781014,0.984627836839266,0.989751892934196
"5830",140,24,25,304102,601,583,"24025304102","1400000US24025304102",9,"TwoMoreRace",38,0.0102481121898598,1,0.989751898058252,1
"5831",140,24,25,304201,601,584,"24025304201","1400000US24025304201",0,"Total",6220,0,0,0,0
"5832",140,24,25,304201,601,584,"24025304201","1400000US24025304201",1,"WhiteAlone",5945,0.955787781350482,0.955787781350482,0,0.955788737138264
"5833",140,24,25,304201,601,584,"24025304201","1400000US24025304201",2,"BlackorAfricanAmerican",75,0.0120578778135048,0.967845659163987,0.95578779340836,0.967845671221865
"5834",140,24,25,304201,601,584,"24025304201","1400000US24025304201",3,"AmericanIndianAlone",6,0.000964630225080386,0.968810289389068,0.967845660128618,0.968810290353698
"5835",140,24,25,304201,601,584,"24025304201","1400000US24025304201",4,"AlaskaNativeAlnoe",0,0,0.968810289389068,0.968810289389068,0.968810289389068
"5836",140,24,25,304201,601,584,"24025304201","1400000US24025304201",5,"AmericanIndianAlaskaNative",9,0.00144694533762058,0.970257234726688,0.968810290836013,0.970257236173634
"5837",140,24,25,304201,601,584,"24025304201","1400000US24025304201",6,"AsianAlone",105,0.0168810289389068,0.987138263665595,0.970257251607717,0.987138280546624
"5838",140,24,25,304201,601,584,"24025304201","1400000US24025304201",7,"NativeHawaiianOth",0,0,0.987138263665595,0.987138263665595,0.987138263665595
"5839",140,24,25,304201,601,584,"24025304201","1400000US24025304201",8,"SomeOtherRace",39,0.00627009646302251,0.993408360128617,0.987138269935691,0.993408366398714
"5840",140,24,25,304201,601,584,"24025304201","1400000US24025304201",9,"TwoMoreRace",41,0.00659163987138264,1,0.993408366720257,1
"5841",140,24,25,304202,601,585,"24025304202","1400000US24025304202",0,"Total",6802,0,0,0,0
"5842",140,24,25,304202,601,585,"24025304202","1400000US24025304202",1,"WhiteAlone",6414,0.942957953543076,0.942957953543075,0,0.942958896501029
"5843",140,24,25,304202,601,585,"24025304202","1400000US24025304202",2,"BlackorAfricanAmerican",179,0.0263157894736842,0.96927374301676,0.942957979858865,0.969273769332549
"5844",140,24,25,304202,601,585,"24025304202","1400000US24025304202",3,"AmericanIndianAlone",8,0.00117612466921494,0.970449867685975,0.969273744192884,0.970449868862099
"5845",140,24,25,304202,601,585,"24025304202","1400000US24025304202",4,"AlaskaNativeAlnoe",0,0,0.970449867685975,0.970449867685975,0.970449867685975
"5846",140,24,25,304202,601,585,"24025304202","1400000US24025304202",5,"AmericanIndianAlaskaNative",1,0.000147015583651867,0.970596883269627,0.97044986783299,0.970596883416642
"5847",140,24,25,304202,601,585,"24025304202","1400000US24025304202",6,"AsianAlone",68,0.00999705968832696,0.980593942957954,0.970596893266686,0.980593952955013
"5848",140,24,25,304202,601,585,"24025304202","1400000US24025304202",7,"NativeHawaiianOth",0,0,0.980593942957954,0.980593942957954,0.980593942957954
"5849",140,24,25,304202,601,585,"24025304202","1400000US24025304202",8,"SomeOtherRace",14,0.00205821817112614,0.98265216112908,0.980593945016172,0.982652163187298
"5850",140,24,25,304202,601,585,"24025304202","1400000US24025304202",9,"TwoMoreRace",118,0.0173478388709203,1,0.982652178476919,1
"5851",140,24,25,305100,601,586,"24025305100","1400000US24025305100",0,"Total",7432,0,0,0,0
"5852",140,24,25,305100,601,586,"24025305100","1400000US24025305100",1,"WhiteAlone",7141,0.960844994617869,0.960844994617869,0,0.960845955462863
"5853",140,24,25,305100,601,586,"24025305100","1400000US24025305100",2,"BlackorAfricanAmerican",100,0.0134553283100108,0.974300322927879,0.960845008073197,0.974300336383208
"5854",140,24,25,305100,601,586,"24025305100","1400000US24025305100",3,"AmericanIndianAlone",10,0.00134553283100108,0.975645855758881,0.974300324273412,0.975645857104413
"5855",140,24,25,305100,601,586,"24025305100","1400000US24025305100",4,"AlaskaNativeAlnoe",0,0,0.975645855758881,0.975645855758881,0.975645855758881
"5856",140,24,25,305100,601,586,"24025305100","1400000US24025305100",5,"AmericanIndianAlaskaNative",5,0.000672766415500538,0.976318622174381,0.975645856431647,0.976318622847147
"5857",140,24,25,305100,601,586,"24025305100","1400000US24025305100",6,"AsianAlone",44,0.00592034445640474,0.982238966630786,0.976318628094725,0.98223897255113
"5858",140,24,25,305100,601,586,"24025305100","1400000US24025305100",7,"NativeHawaiianOth",0,0,0.982238966630786,0.982238966630786,0.982238966630786
"5859",140,24,25,305100,601,586,"24025305100","1400000US24025305100",8,"SomeOtherRace",25,0.00336383207750269,0.985602798708288,0.982238969994618,0.985602802072121
"5860",140,24,25,305100,601,586,"24025305100","1400000US24025305100",9,"TwoMoreRace",107,0.0143972012917115,1,0.98560281310549,1
"5861",140,24,25,305200,601,587,"24025305200","1400000US24025305200",0,"Total",2734,0,0,0,0
"5862",140,24,25,305200,601,587,"24025305200","1400000US24025305200",1,"WhiteAlone",2599,0.950621799561083,0.950621799561083,0,0.950622750182882
"5863",140,24,25,305200,601,587,"24025305200","1400000US24025305200",2,"BlackorAfricanAmerican",68,0.0248719824433065,0.975493782004389,0.950621824433065,0.975493806876372
"5864",140,24,25,305200,601,587,"24025305200","1400000US24025305200",3,"AmericanIndianAlone",9,0.00329188002926116,0.97878566203365,0.975493785296269,0.97878566532553
"5865",140,24,25,305200,601,587,"24025305200","1400000US24025305200",4,"AlaskaNativeAlnoe",0,0,0.97878566203365,0.97878566203365,0.97878566203365
"5866",140,24,25,305200,601,587,"24025305200","1400000US24025305200",5,"AmericanIndianAlaskaNative",6,0.0021945866861741,0.980980248719824,0.978785664228237,0.980980250914411
"5867",140,24,25,305200,601,587,"24025305200","1400000US24025305200",6,"AsianAlone",7,0.00256035113386979,0.983540599853694,0.980980251280176,0.983540602414045
"5868",140,24,25,305200,601,587,"24025305200","1400000US24025305200",7,"NativeHawaiianOth",0,0,0.983540599853694,0.983540599853694,0.983540599853694
"5869",140,24,25,305200,601,587,"24025305200","1400000US24025305200",8,"SomeOtherRace",6,0.0021945866861741,0.985735186539868,0.983540602048281,0.985735188734455
"5870",140,24,25,305200,601,587,"24025305200","1400000US24025305200",9,"TwoMoreRace",39,0.0142648134601317,1,0.985735200804682,1
"5871",140,24,25,305300,601,588,"24025305300","1400000US24025305300",0,"Total",2208,0,0,0,0
"5872",140,24,25,305300,601,588,"24025305300","1400000US24025305300",1,"WhiteAlone",1984,0.898550724637681,0.898550724637681,0,0.898551623188406
"5873",140,24,25,305300,601,588,"24025305300","1400000US24025305300",2,"BlackorAfricanAmerican",118,0.0534420289855072,0.951992753623188,0.89855077807971,0.951992807065217
"5874",140,24,25,305300,601,588,"24025305300","1400000US24025305300",3,"AmericanIndianAlone",6,0.00271739130434783,0.954710144927536,0.95199275634058,0.954710147644927
"5875",140,24,25,305300,601,588,"24025305300","1400000US24025305300",4,"AlaskaNativeAlnoe",0,0,0.954710144927536,0.954710144927536,0.954710144927536
"5876",140,24,25,305300,601,588,"24025305300","1400000US24025305300",5,"AmericanIndianAlaskaNative",3,0.00135869565217391,0.95606884057971,0.954710146286232,0.956068841938406
"5877",140,24,25,305300,601,588,"24025305300","1400000US24025305300",6,"AsianAlone",16,0.0072463768115942,0.963315217391304,0.956068847826087,0.963315224637681
"5878",140,24,25,305300,601,588,"24025305300","1400000US24025305300",7,"NativeHawaiianOth",1,0.000452898550724638,0.963768115942029,0.963315217844203,0.963768116394928
"5879",140,24,25,305300,601,588,"24025305300","1400000US24025305300",8,"SomeOtherRace",13,0.00588768115942029,0.969655797101449,0.96376812182971,0.96965580298913
"5880",140,24,25,305300,601,588,"24025305300","1400000US24025305300",9,"TwoMoreRace",67,0.0303442028985507,1,0.969655827445652,1
"5881",140,24,25,306100,602,589,"24025306100","1400000US24025306100",0,"Total",4025,0,0,0,0
"5882",140,24,25,306100,602,589,"24025306100","1400000US24025306100",1,"WhiteAlone",2741,0.680993788819876,0.680993788819876,0,0.680994469813665
"5883",140,24,25,306100,602,589,"24025306100","1400000US24025306100",2,"BlackorAfricanAmerican",971,0.241242236024845,0.922236024844721,0.680994030062112,0.922236266086957
"5884",140,24,25,306100,602,589,"24025306100","1400000US24025306100",3,"AmericanIndianAlone",5,0.00124223602484472,0.923478260869565,0.922236026086957,0.923478262111801
"5885",140,24,25,306100,602,589,"24025306100","1400000US24025306100",4,"AlaskaNativeAlnoe",0,0,0.923478260869565,0.923478260869565,0.923478260869565
"5886",140,24,25,306100,602,589,"24025306100","1400000US24025306100",5,"AmericanIndianAlaskaNative",0,0,0.923478260869565,0.923478260869565,0.923478260869565
"5887",140,24,25,306100,602,589,"24025306100","1400000US24025306100",6,"AsianAlone",45,0.0111801242236025,0.934658385093168,0.92347827204969,0.934658396273292
"5888",140,24,25,306100,602,589,"24025306100","1400000US24025306100",7,"NativeHawaiianOth",2,0.000496894409937888,0.935155279503106,0.934658385590062,0.93515528
"5889",140,24,25,306100,602,589,"24025306100","1400000US24025306100",8,"SomeOtherRace",65,0.0161490683229814,0.951304347826087,0.935155295652174,0.951304363975155
"5890",140,24,25,306100,602,589,"24025306100","1400000US24025306100",9,"TwoMoreRace",196,0.048695652173913,1,0.951304396521739,1
"5891",140,24,25,306200,602,590,"24025306200","1400000US24025306200",0,"Total",2166,0,0,0,0
"5892",140,24,25,306200,602,590,"24025306200","1400000US24025306200",1,"WhiteAlone",1800,0.831024930747922,0.831024930747922,0,0.831025761772853
"5893",140,24,25,306200,602,590,"24025306200","1400000US24025306200",2,"BlackorAfricanAmerican",227,0.104801477377655,0.935826408125577,0.8310250355494,0.935826512927054
"5894",140,24,25,306200,602,590,"24025306200","1400000US24025306200",3,"AmericanIndianAlone",6,0.00277008310249307,0.93859649122807,0.93582641089566,0.938596493998153
"5895",140,24,25,306200,602,590,"24025306200","1400000US24025306200",4,"AlaskaNativeAlnoe",0,0,0.93859649122807,0.93859649122807,0.93859649122807
"5896",140,24,25,306200,602,590,"24025306200","1400000US24025306200",5,"AmericanIndianAlaskaNative",6,0.00277008310249307,0.941366574330563,0.938596493998153,0.941366577100646
"5897",140,24,25,306200,602,590,"24025306200","1400000US24025306200",6,"AsianAlone",24,0.0110803324099723,0.952446906740535,0.941366585410896,0.952446917820868
"5898",140,24,25,306200,602,590,"24025306200","1400000US24025306200",7,"NativeHawaiianOth",3,0.00138504155124654,0.953831948291782,0.952446908125577,0.953831949676824
"5899",140,24,25,306200,602,590,"24025306200","1400000US24025306200",8,"SomeOtherRace",15,0.00692520775623269,0.960757156048015,0.95383195521699,0.960757162973223
"5900",140,24,25,306200,602,590,"24025306200","1400000US24025306200",9,"TwoMoreRace",85,0.0392428439519852,1,0.960757195290859,1
"5901",140,24,25,306300,602,591,"24025306300","1400000US24025306300",0,"Total",2373,0,0,0,0
"5902",140,24,25,306300,602,591,"24025306300","1400000US24025306300",1,"WhiteAlone",1781,0.750526759376317,0.750526759376317,0,0.750527509903076
"5903",140,24,25,306300,602,591,"24025306300","1400000US24025306300",2,"BlackorAfricanAmerican",385,0.162241887905605,0.912768647281922,0.750526921618205,0.91276880952381
"5904",140,24,25,306300,602,591,"24025306300","1400000US24025306300",3,"AmericanIndianAlone",7,0.00294985250737463,0.915718499789296,0.912768650231774,0.915718502739149
"5905",140,24,25,306300,602,591,"24025306300","1400000US24025306300",4,"AlaskaNativeAlnoe",4,0.00168563000421408,0.91740412979351,0.915718501474926,0.91740413147914
"5906",140,24,25,306300,602,591,"24025306300","1400000US24025306300",5,"AmericanIndianAlaskaNative",0,0,0.91740412979351,0.91740412979351,0.91740412979351
"5907",140,24,25,306300,602,591,"24025306300","1400000US24025306300",6,"AsianAlone",83,0.0349768225874421,0.952380952380952,0.917404164770333,0.952380987357775
"5908",140,24,25,306300,602,591,"24025306300","1400000US24025306300",7,"NativeHawaiianOth",2,0.000842815002107038,0.953223767383059,0.952380953223767,0.953223768225875
"5909",140,24,25,306300,602,591,"24025306300","1400000US24025306300",8,"SomeOtherRace",23,0.00969237252423093,0.96291613990729,0.953223777075432,0.962916149599663
"5910",140,24,25,306300,602,591,"24025306300","1400000US24025306300",9,"TwoMoreRace",88,0.0370838600927096,1,0.96291617699115,1
"5911",140,24,25,306400,602,592,"24025306400","1400000US24025306400",0,"Total",6013,0,0,0,0
"5912",140,24,25,306400,602,592,"24025306400","1400000US24025306400",1,"WhiteAlone",4734,0.787294195908864,0.787294195908864,0,0.78729498320306
"5913",140,24,25,306400,602,592,"24025306400","1400000US24025306400",2,"BlackorAfricanAmerican",847,0.140861466821886,0.92815566273075,0.787294336770331,0.928155803592217
"5914",140,24,25,306400,602,592,"24025306400","1400000US24025306400",3,"AmericanIndianAlone",15,0.00249459504407118,0.930650257774821,0.928155665225345,0.930650260269416
"5915",140,24,25,306400,602,592,"24025306400","1400000US24025306400",4,"AlaskaNativeAlnoe",0,0,0.930650257774821,0.930650257774821,0.930650257774821
"5916",140,24,25,306400,602,592,"24025306400","1400000US24025306400",5,"AmericanIndianAlaskaNative",3,0.000498919008814236,0.931149176783636,0.93065025827374,0.931149177282555
"5917",140,24,25,306400,602,592,"24025306400","1400000US24025306400",6,"AsianAlone",196,0.0325960419091967,0.963745218692832,0.931149209379677,0.963745251288874
"5918",140,24,25,306400,602,592,"24025306400","1400000US24025306400",7,"NativeHawaiianOth",9,0.00149675702644271,0.965241975719275,0.963745220189589,0.965241977216032
"5919",140,24,25,306400,602,592,"24025306400","1400000US24025306400",8,"SomeOtherRace",39,0.00648594711458507,0.97172792283386,0.965241982205222,0.971727929319807
"5920",140,24,25,306400,602,592,"24025306400","1400000US24025306400",9,"TwoMoreRace",170,0.02827207716614,1,0.971727951105937,1
"5921",140,24,25,306500,602,593,"24025306500","1400000US24025306500",0,"Total",2216,0,0,0,0
"5922",140,24,25,306500,602,593,"24025306500","1400000US24025306500",1,"WhiteAlone",1474,0.665162454873646,0.665162454873646,0,0.665163120036101
"5923",140,24,25,306500,602,593,"24025306500","1400000US24025306500",2,"BlackorAfricanAmerican",463,0.208935018050542,0.874097472924188,0.665162663808664,0.874097681859206
"5924",140,24,25,306500,602,593,"24025306500","1400000US24025306500",3,"AmericanIndianAlone",11,0.00496389891696751,0.879061371841155,0.874097477888087,0.879061376805054
"5925",140,24,25,306500,602,593,"24025306500","1400000US24025306500",4,"AlaskaNativeAlnoe",0,0,0.879061371841155,0.879061371841155,0.879061371841155
"5926",140,24,25,306500,602,593,"24025306500","1400000US24025306500",5,"AmericanIndianAlaskaNative",5,0.00225631768953069,0.881317689530686,0.879061374097473,0.881317691787004
"5927",140,24,25,306500,602,593,"24025306500","1400000US24025306500",6,"AsianAlone",47,0.0212093862815884,0.902527075812274,0.881317710740072,0.902527097021661
"5928",140,24,25,306500,602,593,"24025306500","1400000US24025306500",7,"NativeHawaiianOth",15,0.00676895306859206,0.909296028880866,0.902527082581227,0.90929603564982
"5929",140,24,25,306500,602,593,"24025306500","1400000US24025306500",8,"SomeOtherRace",94,0.0424187725631769,0.951714801444043,0.909296071299639,0.951714843862816
"5930",140,24,25,306500,602,593,"24025306500","1400000US24025306500",9,"TwoMoreRace",107,0.0482851985559567,1,0.951714849729242,1
"5931",140,24,27,601103,902,594,"24027601103","1400000US24027601103",0,"Total",5763,0,0,0,0
"5932",140,24,27,601103,902,594,"24027601103","1400000US24027601103",1,"WhiteAlone",3974,0.689571403782752,0.689571403782752,0,0.689572093354156
"5933",140,24,27,601103,902,594,"24027601103","1400000US24027601103",2,"BlackorAfricanAmerican",587,0.101856671872289,0.791428075655041,0.689571505639424,0.791428177511713
"5934",140,24,27,601103,902,594,"24027601103","1400000US24027601103",3,"AmericanIndianAlone",9,0.00156168662155128,0.792989762276592,0.791428077216727,0.792989763838279
"5935",140,24,27,601103,902,594,"24027601103","1400000US24027601103",4,"AlaskaNativeAlnoe",0,0,0.792989762276592,0.792989762276592,0.792989762276592
"5936",140,24,27,601103,902,594,"24027601103","1400000US24027601103",5,"AmericanIndianAlaskaNative",4,0.000694082942911678,0.793683845219504,0.792989762970675,0.793683845913587
"5937",140,24,27,601103,902,594,"24027601103","1400000US24027601103",6,"AsianAlone",897,0.155648099947944,0.949331945167448,0.793684000867604,0.949332100815548
"5938",140,24,27,601103,902,594,"24027601103","1400000US24027601103",7,"NativeHawaiianOth",1,0.000173520735727919,0.949505465903175,0.949331945340968,0.949505466076696
"5939",140,24,27,601103,902,594,"24027601103","1400000US24027601103",8,"SomeOtherRace",55,0.00954364046503557,0.959049106368211,0.949505475446816,0.959049115911851
"5940",140,24,27,601103,902,594,"24027601103","1400000US24027601103",9,"TwoMoreRace",236,0.040950893631789,1,0.959049147319105,1
"5941",140,24,27,601104,902,595,"24027601104","1400000US24027601104",0,"Total",5761,0,0,0,0
"5942",140,24,27,601104,902,595,"24027601104","1400000US24027601104",1,"WhiteAlone",4200,0.729040097205346,0.729040097205346,0,0.729040826245444
"5943",140,24,27,601104,902,595,"24027601104","1400000US24027601104",2,"BlackorAfricanAmerican",614,0.106578718972401,0.835618816177747,0.729040203784065,0.835618922756466
"5944",140,24,27,601104,902,595,"24027601104","1400000US24027601104",3,"AmericanIndianAlone",5,0.000867904877625412,0.836486721055372,0.835618817045652,0.836486721923277
"5945",140,24,27,601104,902,595,"24027601104","1400000US24027601104",4,"AlaskaNativeAlnoe",0,0,0.836486721055372,0.836486721055372,0.836486721055372
"5946",140,24,27,601104,902,595,"24027601104","1400000US24027601104",5,"AmericanIndianAlaskaNative",0,0,0.836486721055372,0.836486721055372,0.836486721055372
"5947",140,24,27,601104,902,595,"24027601104","1400000US24027601104",6,"AsianAlone",721,0.125151883353584,0.961638604408957,0.836486846207256,0.96163872956084
"5948",140,24,27,601104,902,595,"24027601104","1400000US24027601104",7,"NativeHawaiianOth",0,0,0.961638604408957,0.961638604408957,0.961638604408957
"5949",140,24,27,601104,902,595,"24027601104","1400000US24027601104",8,"SomeOtherRace",49,0.00850546780072904,0.970144072209686,0.961638612914425,0.970144080715154
"5950",140,24,27,601104,902,595,"24027601104","1400000US24027601104",9,"TwoMoreRace",172,0.0298559277903142,1,0.970144102065614,1
"5951",140,24,27,601105,902,596,"24027601105","1400000US24027601105",0,"Total",3992,0,0,0,0
"5952",140,24,27,601105,902,596,"24027601105","1400000US24027601105",1,"WhiteAlone",2779,0.696142284569138,0.696142284569138,0,0.696142980711423
"5953",140,24,27,601105,902,596,"24027601105","1400000US24027601105",2,"BlackorAfricanAmerican",525,0.131513026052104,0.827655310621243,0.696142416082164,0.827655442134269
"5954",140,24,27,601105,902,596,"24027601105","1400000US24027601105",3,"AmericanIndianAlone",2,0.000501002004008016,0.82815631262525,0.827655311122245,0.828156313126252
"5955",140,24,27,601105,902,596,"24027601105","1400000US24027601105",4,"AlaskaNativeAlnoe",0,0,0.82815631262525,0.82815631262525,0.82815631262525
"5956",140,24,27,601105,902,596,"24027601105","1400000US24027601105",5,"AmericanIndianAlaskaNative",2,0.000501002004008016,0.828657314629259,0.828156313126252,0.828657315130261
"5957",140,24,27,601105,902,596,"24027601105","1400000US24027601105",6,"AsianAlone",547,0.137024048096192,0.965681362725451,0.828657451653307,0.965681499749499
"5958",140,24,27,601105,902,596,"24027601105","1400000US24027601105",7,"NativeHawaiianOth",2,0.000501002004008016,0.966182364729459,0.965681363226453,0.966182365230461
"5959",140,24,27,601105,902,596,"24027601105","1400000US24027601105",8,"SomeOtherRace",39,0.00976953907815631,0.975951903807615,0.966182374498998,0.975951913577154
"5960",140,24,27,601105,902,596,"24027601105","1400000US24027601105",9,"TwoMoreRace",96,0.0240480961923848,1,0.975951927855711,1
"5961",140,24,27,601107,902,597,"24027601107","1400000US24027601107",0,"Total",4214,0,0,0,0
"5962",140,24,27,601107,902,597,"24027601107","1400000US24027601107",1,"WhiteAlone",2629,0.623872804935928,0.623872804935928,0,0.623873428808733
"5963",140,24,27,601107,902,597,"24027601107","1400000US24027601107",2,"BlackorAfricanAmerican",537,0.127432368296156,0.751305173232084,0.623872932368296,0.751305300664452
