SUMLEV,STATE,COUNTY,TRACT,PUMA,CenTrN,GEOID10,AFFGEOID10,CLASS,NPLEVEL,NP,DIS,CDF,Range0,Range1
140,24,31,705000,1004,847,24031705000,1400000US24031705000,5,five,93,0.052453469,0.979695431,0.927242015,0.979695447
140,24,31,705000,1004,847,24031705000,1400000US24031705000,6,six,28,0.015792442,0.995487874,0.979695447,0.995487878
140,24,31,705000,1004,847,24031705000,1400000US24031705000,7,sevenPlus,8,0.004512126,1,0.995487878,1
140,24,31,705100,1004,848,24031705100,1400000US24031705100,0,Total,1904,0,0,0,0
140,24,31,705100,1004,848,24031705100,1400000US24031705100,1,one,417,0.219012605,0.219012605,0,0.219012971
140,24,31,705100,1004,848,24031705100,1400000US24031705100,2,two,696,0.365546218,0.584558824,0.219012971,0.584558973
140,24,31,705100,1004,848,24031705100,1400000US24031705100,3,three,285,0.149684874,0.734243697,0.584558973,0.734243867
140,24,31,705100,1004,848,24031705100,1400000US24031705100,4,four,323,0.169642857,0.903886555,0.734243867,0.90388662
140,24,31,705100,1004,848,24031705100,1400000US24031705100,5,five,125,0.065651261,0.969537815,0.90388662,0.969537842
140,24,31,705100,1004,848,24031705100,1400000US24031705100,6,six,51,0.026785714,0.996323529,0.969537842,0.996323533
140,24,31,705100,1004,848,24031705100,1400000US24031705100,7,sevenPlus,7,0.003676471,1,0.996323533,1
140,24,31,705200,1004,849,24031705200,1400000US24031705200,0,Total,1159,0,0,0,0
140,24,31,705200,1004,849,24031705200,1400000US24031705200,1,one,172,0.148403796,0.148403796,0,0.14840415
140,24,31,705200,1004,849,24031705200,1400000US24031705200,2,two,410,0.353753236,0.502157032,0.14840415,0.502157211
140,24,31,705200,1004,849,24031705200,1400000US24031705200,3,three,208,0.179465056,0.681622088,0.502157211,0.681622286
140,24,31,705200,1004,849,24031705200,1400000US24031705200,4,four,230,0.198446937,0.880069025,0.681622286,0.880069121
140,24,31,705200,1004,849,24031705200,1400000US24031705200,5,five,111,0.095772217,0.975841242,0.880069121,0.975841261
140,24,31,705200,1004,849,24031705200,1400000US24031705200,6,six,22,0.018981881,0.994823123,0.975841261,0.994823129
140,24,31,705200,1004,849,24031705200,1400000US24031705200,7,sevenPlus,6,0.005176877,1,0.994823129,1
140,24,31,705300,1004,850,24031705300,1400000US24031705300,0,Total,679,0,0,0,0
140,24,31,705300,1004,850,24031705300,1400000US24031705300,1,one,75,0.110456554,0.110456554,0,0.110456991
140,24,31,705300,1004,850,24031705300,1400000US24031705300,2,two,297,0.437407953,0.547864507,0.110456991,0.547864667
140,24,31,705300,1004,850,24031705300,1400000US24031705300,3,three,109,0.160530191,0.708394698,0.547864667,0.708394872
140,24,31,705300,1004,850,24031705300,1400000US24031705300,4,four,118,0.173784978,0.882179676,0.708394872,0.882179764
140,24,31,705300,1004,850,24031705300,1400000US24031705300,5,five,60,0.088365243,0.970544919,0.882179764,0.970544941
140,24,31,705300,1004,850,24031705300,1400000US24031705300,6,six,15,0.022091311,0.99263623,0.970544941,0.992636237
140,24,31,705300,1004,850,24031705300,1400000US24031705300,7,sevenPlus,5,0.00736377,1,0.992636237,1
140,24,31,705400,1004,851,24031705400,1400000US24031705400,0,Total,1003,0,0,0,0
140,24,31,705400,1004,851,24031705400,1400000US24031705400,1,one,136,0.13559322,0.13559322,0,0.135593581
140,24,31,705400,1004,851,24031705400,1400000US24031705400,2,two,362,0.360917248,0.496510469,0.135593581,0.496510666
140,24,31,705400,1004,851,24031705400,1400000US24031705400,3,three,198,0.197407777,0.693918245,0.496510666,0.693918442
140,24,31,705400,1004,851,24031705400,1400000US24031705400,4,four,197,0.196410768,0.890329013,0.693918442,0.890329099
140,24,31,705400,1004,851,24031705400,1400000US24031705400,5,five,86,0.085742772,0.976071785,0.890329099,0.976071804
140,24,31,705400,1004,851,24031705400,1400000US24031705400,6,six,19,0.01894317,0.995014955,0.976071804,0.99501496
140,24,31,705400,1004,851,24031705400,1400000US24031705400,7,sevenPlus,5,0.004985045,1,0.99501496,1
140,24,31,705501,1004,852,24031705501,1400000US24031705501,0,Total,1491,0,0,0,0
140,24,31,705501,1004,852,24031705501,1400000US24031705501,1,one,753,0.505030181,0.505030181,0,0.505030557
140,24,31,705501,1004,852,24031705501,1400000US24031705501,2,two,560,0.375586854,0.880617036,0.505030557,0.880617113
140,24,31,705501,1004,852,24031705501,1400000US24031705501,3,three,115,0.077129443,0.957746479,0.880617113,0.95774651
140,24,31,705501,1004,852,24031705501,1400000US24031705501,4,four,47,0.031522468,0.989268947,0.95774651,0.989268953
140,24,31,705501,1004,852,24031705501,1400000US24031705501,5,five,9,0.006036217,0.995305164,0.989268953,0.995305169
140,24,31,705501,1004,852,24031705501,1400000US24031705501,6,six,7,0.004694836,1,0.995305169,1
140,24,31,705501,1004,852,24031705501,1400000US24031705501,7,sevenPlus,0,0,1,1,1
140,24,31,705502,1004,853,24031705502,1400000US24031705502,0,Total,1511,0,0,0,0
140,24,31,705502,1004,853,24031705502,1400000US24031705502,1,one,329,0.217736598,0.217736598,0,0.217736944
140,24,31,705502,1004,853,24031705502,1400000US24031705502,2,two,522,0.345466578,0.563203177,0.217736944,0.563203338
140,24,31,705502,1004,853,24031705502,1400000US24031705502,3,three,243,0.160820649,0.724023825,0.563203338,0.724023991
140,24,31,705502,1004,853,24031705502,1400000US24031705502,4,four,250,0.165453342,0.889477167,0.724023991,0.88947725
140,24,31,705502,1004,853,24031705502,1400000US24031705502,5,five,125,0.082726671,0.972203839,0.88947725,0.97220386
140,24,31,705502,1004,853,24031705502,1400000US24031705502,6,six,32,0.021178028,0.993381866,0.97220386,0.993381873
140,24,31,705502,1004,853,24031705502,1400000US24031705502,7,sevenPlus,10,0.006618134,1,0.993381873,1
140,24,31,705601,1004,854,24031705601,1400000US24031705601,0,Total,1034,0,0,0,0
140,24,31,705601,1004,854,24031705601,1400000US24031705601,1,one,211,0.204061896,0.204061896,0,0.204062187
140,24,31,705601,1004,854,24031705601,1400000US24031705601,2,two,301,0.291102515,0.49516441,0.204062187,0.495164591
140,24,31,705601,1004,854,24031705601,1400000US24031705601,3,three,187,0.180851064,0.676015474,0.495164591,0.676015705
140,24,31,705601,1004,854,24031705601,1400000US24031705601,4,four,239,0.231141199,0.907156673,0.676015705,0.907156746
140,24,31,705601,1004,854,24031705601,1400000US24031705601,5,five,75,0.072533849,0.979690522,0.907156746,0.97969054
140,24,31,705601,1004,854,24031705601,1400000US24031705601,6,six,18,0.017408124,0.997098646,0.97969054,0.997098649
140,24,31,705601,1004,854,24031705601,1400000US24031705601,7,sevenPlus,3,0.002901354,1,0.997098649,1
140,24,31,705602,1004,855,24031705602,1400000US24031705602,0,Total,2383,0,0,0,0
140,24,31,705602,1004,855,24031705602,1400000US24031705602,1,one,1321,0.554343265,0.554343265,0,0.554343584
140,24,31,705602,1004,855,24031705602,1400000US24031705602,2,two,760,0.318925724,0.873268989,0.554343584,0.873269059
140,24,31,705602,1004,855,24031705602,1400000US24031705602,3,three,168,0.070499371,0.943768359,0.873269059,0.943768401
140,24,31,705602,1004,855,24031705602,1400000US24031705602,4,four,100,0.041963911,0.98573227,0.943768401,0.985732281
140,24,31,705602,1004,855,24031705602,1400000US24031705602,5,five,25,0.010490978,0.996223248,0.985732281,0.996223251
140,24,31,705602,1004,855,24031705602,1400000US24031705602,6,six,8,0.003357113,0.999580361,0.996223251,0.999580361
140,24,31,705602,1004,855,24031705602,1400000US24031705602,7,sevenPlus,1,0.000419639,1,0.999580361,1
140,24,31,705701,1004,856,24031705701,1400000US24031705701,0,Total,1823,0,0,0,0
140,24,31,705701,1004,856,24031705701,1400000US24031705701,1,one,503,0.275918815,0.275918815,0,0.275919118
140,24,31,705701,1004,856,24031705701,1400000US24031705701,2,two,552,0.302797586,0.578716402,0.275919118,0.578716573
140,24,31,705701,1004,856,24031705701,1400000US24031705701,3,three,312,0.171146462,0.749862863,0.578716573,0.749863031
140,24,31,705701,1004,856,24031705701,1400000US24031705701,4,four,305,0.167306637,0.917169501,0.749863031,0.917169563
140,24,31,705701,1004,856,24031705701,1400000US24031705701,5,five,113,0.061985738,0.979155239,0.917169563,0.979155256
140,24,31,705701,1004,856,24031705701,1400000US24031705701,6,six,32,0.017553483,0.996708722,0.979155256,0.996708725
140,24,31,705701,1004,856,24031705701,1400000US24031705701,7,sevenPlus,6,0.003291278,1,0.996708725,1
140,24,31,705702,1004,857,24031705702,1400000US24031705702,0,Total,1761,0,0,0,0
140,24,31,705702,1004,857,24031705702,1400000US24031705702,1,one,449,0.254968768,0.254968768,0,0.254969117
140,24,31,705702,1004,857,24031705702,1400000US24031705702,2,two,615,0.34923339,0.604202158,0.254969117,0.60420229
140,24,31,705702,1004,857,24031705702,1400000US24031705702,3,three,232,0.131743328,0.735945486,0.60420229,0.735945655
140,24,31,705702,1004,857,24031705702,1400000US24031705702,4,four,299,0.169789892,0.905735378,0.735945655,0.905735445
140,24,31,705702,1004,857,24031705702,1400000US24031705702,5,five,118,0.067007382,0.97274276,0.905735445,0.972742784
140,24,31,705702,1004,857,24031705702,1400000US24031705702,6,six,42,0.023850085,0.996592845,0.972742784,0.996592848
140,24,31,705702,1004,857,24031705702,1400000US24031705702,7,sevenPlus,6,0.003407155,1,0.996592848,1
140,24,31,705800,1004,858,24031705800,1400000US24031705800,0,Total,2281,0,0,0,0
140,24,31,705800,1004,858,24031705800,1400000US24031705800,1,one,462,0.202542744,0.202542744,0,0.202543098
140,24,31,705800,1004,858,24031705800,1400000US24031705800,2,two,806,0.353353792,0.555896537,0.202543098,0.555896703
140,24,31,705800,1004,858,24031705800,1400000US24031705800,3,three,379,0.166155195,0.722051732,0.555896703,0.722051924
140,24,31,705800,1004,858,24031705800,1400000US24031705800,4,four,439,0.192459448,0.914511179,0.722051924,0.914511243
140,24,31,705800,1004,858,24031705800,1400000US24031705800,5,five,146,0.064007014,0.978518194,0.914511243,0.978518211
140,24,31,705800,1004,858,24031705800,1400000US24031705800,6,six,40,0.017536168,0.996054362,0.978518211,0.996054366
140,24,31,705800,1004,858,24031705800,1400000US24031705800,7,sevenPlus,9,0.003945638,1,0.996054366,1
140,24,31,705901,1004,859,24031705901,1400000US24031705901,0,Total,1465,0,0,0,0
140,24,31,705901,1004,859,24031705901,1400000US24031705901,1,one,217,0.148122867,0.148122867,0,0.148123232
140,24,31,705901,1004,859,24031705901,1400000US24031705901,2,two,535,0.365187713,0.51331058,0.148123232,0.513310756
140,24,31,705901,1004,859,24031705901,1400000US24031705901,3,three,257,0.175426621,0.688737201,0.513310756,0.688737399
140,24,31,705901,1004,859,24031705901,1400000US24031705901,4,four,290,0.197952218,0.88668942,0.688737399,0.886689506
140,24,31,705901,1004,859,24031705901,1400000US24031705901,5,five,126,0.086006826,0.972696246,0.886689506,0.972696268
140,24,31,705901,1004,859,24031705901,1400000US24031705901,6,six,32,0.021843003,0.994539249,0.972696268,0.994539255
140,24,31,705901,1004,859,24031705901,1400000US24031705901,7,sevenPlus,8,0.005460751,1,0.994539255,1
140,24,31,705902,1004,860,24031705902,1400000US24031705902,0,Total,1510,0,0,0,0
140,24,31,705902,1004,860,24031705902,1400000US24031705902,1,one,240,0.158940397,0.158940397,0,0.158940764
140,24,31,705902,1004,860,24031705902,1400000US24031705902,2,two,553,0.366225166,0.525165563,0.158940764,0.525165746
140,24,31,705902,1004,860,24031705902,1400000US24031705902,3,three,277,0.183443709,0.708609272,0.525165746,0.708609459
140,24,31,705902,1004,860,24031705902,1400000US24031705902,4,four,283,0.187417219,0.89602649,0.708609459,0.896026562
140,24,31,705902,1004,860,24031705902,1400000US24031705902,5,five,109,0.07218543,0.968211921,0.896026562,0.968211944
140,24,31,705902,1004,860,24031705902,1400000US24031705902,6,six,36,0.02384106,0.99205298,0.968211944,0.992052988
140,24,31,705902,1004,860,24031705902,1400000US24031705902,7,sevenPlus,12,0.00794702,1,0.992052988,1
140,24,31,705903,1004,861,24031705903,1400000US24031705903,0,Total,1556,0,0,0,0
140,24,31,705903,1004,861,24031705903,1400000US24031705903,1,one,215,0.138174807,0.138174807,0,0.138175136
140,24,31,705903,1004,861,24031705903,1400000US24031705903,2,two,512,0.329048843,0.46722365,0.138175136,0.467223829
140,24,31,705903,1004,861,24031705903,1400000US24031705903,3,three,278,0.178663239,0.645886889,0.467223829,0.645887111
140,24,31,705903,1004,861,24031705903,1400000US24031705903,4,four,345,0.221722365,0.867609254,0.645887111,0.867609354
140,24,31,705903,1004,861,24031705903,1400000US24031705903,5,five,155,0.099614396,0.96722365,0.867609354,0.967223677
140,24,31,705903,1004,861,24031705903,1400000US24031705903,6,six,42,0.026992288,0.994215938,0.967223677,0.994215944
140,24,31,705903,1004,861,24031705903,1400000US24031705903,7,sevenPlus,9,0.005784062,1,0.994215944,1
140,24,31,706005,1004,862,24031706005,1400000US24031706005,0,Total,1614,0,0,0,0
140,24,31,706005,1004,862,24031706005,1400000US24031706005,1,one,236,0.14622057,0.14622057,0,0.146220944
140,24,31,706005,1004,862,24031706005,1400000US24031706005,2,two,604,0.374225527,0.520446097,0.146220944,0.52044627
140,24,31,706005,1004,862,24031706005,1400000US24031706005,3,three,279,0.172862454,0.69330855,0.52044627,0.693308722
140,24,31,706005,1004,862,24031706005,1400000US24031706005,4,four,277,0.171623296,0.864931846,0.693308722,0.864931939
140,24,31,706005,1004,862,24031706005,1400000US24031706005,5,five,150,0.092936803,0.957868649,0.864931939,0.957868682
140,24,31,706005,1004,862,24031706005,1400000US24031706005,6,six,53,0.03283767,0.99070632,0.957868682,0.990706329
140,24,31,706005,1004,862,24031706005,1400000US24031706005,7,sevenPlus,15,0.00929368,1,0.990706329,1
140,24,31,706007,1004,863,24031706007,1400000US24031706007,0,Total,2369,0,0,0,0
140,24,31,706007,1004,863,24031706007,1400000US24031706007,1,one,209,0.088222879,0.088222879,0,0.08822327
140,24,31,706007,1004,863,24031706007,1400000US24031706007,2,two,926,0.390882229,0.479105108,0.08822327,0.479105288
140,24,31,706007,1004,863,24031706007,1400000US24031706007,3,three,428,0.180666948,0.659772056,0.479105288,0.659772268
140,24,31,706007,1004,863,24031706007,1400000US24031706007,4,four,504,0.212747995,0.872520051,0.659772268,0.872520141
140,24,31,706007,1004,863,24031706007,1400000US24031706007,5,five,215,0.090755593,0.963275644,0.872520141,0.963275672
140,24,31,706007,1004,863,24031706007,1400000US24031706007,6,six,68,0.028704095,0.991979738,0.963275672,0.991979746
140,24,31,706007,1004,863,24031706007,1400000US24031706007,7,sevenPlus,19,0.008020262,1,0.991979746,1
140,24,31,706008,1004,864,24031706008,1400000US24031706008,0,Total,1767,0,0,0,0
140,24,31,706008,1004,864,24031706008,1400000US24031706008,1,one,171,0.096774194,0.096774194,0,0.096774576
140,24,31,706008,1004,864,24031706008,1400000US24031706008,2,two,676,0.382569327,0.47934352,0.096774576,0.479343686
140,24,31,706008,1004,864,24031706008,1400000US24031706008,3,three,293,0.16581777,0.64516129,0.479343686,0.645161491
140,24,31,706008,1004,864,24031706008,1400000US24031706008,4,four,355,0.20090549,0.84606678,0.645161491,0.846066878
140,24,31,706008,1004,864,24031706008,1400000US24031706008,5,five,174,0.098471986,0.944538766,0.846066878,0.944538807
140,24,31,706008,1004,864,24031706008,1400000US24031706008,6,six,72,0.040747029,0.985285795,0.944538807,0.98528581
140,24,31,706008,1004,864,24031706008,1400000US24031706008,7,sevenPlus,26,0.014714205,1,0.98528581,1
140,24,31,706009,1004,865,24031706009,1400000US24031706009,0,Total,1887,0,0,0,0
140,24,31,706009,1004,865,24031706009,1400000US24031706009,1,one,211,0.1118177,0.1118177,0,0.111818059
140,24,31,706009,1004,865,24031706009,1400000US24031706009,2,two,678,0.359300477,0.471118177,0.111818059,0.471118367
140,24,31,706009,1004,865,24031706009,1400000US24031706009,3,three,358,0.189719131,0.660837308,0.471118367,0.660837512
140,24,31,706009,1004,865,24031706009,1400000US24031706009,4,four,385,0.204027557,0.864864865,0.660837512,0.864864961
140,24,31,706009,1004,865,24031706009,1400000US24031706009,5,five,182,0.096449391,0.961314255,0.864864961,0.96131428
140,24,31,706009,1004,865,24031706009,1400000US24031706009,6,six,46,0.024377318,0.985691574,0.96131428,0.985691588
140,24,31,706009,1004,865,24031706009,1400000US24031706009,7,sevenPlus,27,0.014308426,1,0.985691588,1
140,24,31,706010,1004,866,24031706010,1400000US24031706010,0,Total,1094,0,0,0,0
140,24,31,706010,1004,866,24031706010,1400000US24031706010,1,one,208,0.190127971,0.190127971,0,0.190128312
140,24,31,706010,1004,866,24031706010,1400000US24031706010,2,two,373,0.34095064,0.531078611,0.190128312,0.53107878
140,24,31,706010,1004,866,24031706010,1400000US24031706010,3,three,185,0.169104205,0.700182815,0.53107878,0.700183001
140,24,31,706010,1004,866,24031706010,1400000US24031706010,4,four,203,0.185557587,0.885740402,0.700183001,0.885740467
140,24,31,706010,1004,866,24031706010,1400000US24031706010,5,five,71,0.064899452,0.950639854,0.885740467,0.950639885
140,24,31,706010,1004,866,24031706010,1400000US24031706010,6,six,34,0.031078611,0.981718464,0.950639885,0.981718483
140,24,31,706010,1004,866,24031706010,1400000US24031706010,7,sevenPlus,20,0.018281536,1,0.981718483,1
140,24,31,706011,1004,867,24031706011,1400000US24031706011,0,Total,1839,0,0,0,0
140,24,31,706011,1004,867,24031706011,1400000US24031706011,1,one,204,0.110929853,0.110929853,0,0.11093026
140,24,31,706011,1004,867,24031706011,1400000US24031706011,2,two,748,0.406742795,0.517672648,0.11093026,0.517672812
140,24,31,706011,1004,867,24031706011,1400000US24031706011,3,three,301,0.163675911,0.681348559,0.517672812,0.681348769
140,24,31,706011,1004,867,24031706011,1400000US24031706011,4,four,386,0.209896683,0.891245242,0.681348769,0.891245325
140,24,31,706011,1004,867,24031706011,1400000US24031706011,5,five,153,0.08319739,0.974442632,0.891245325,0.974442651
140,24,31,706011,1004,867,24031706011,1400000US24031706011,6,six,35,0.019032083,0.993474715,0.974442651,0.993474721
140,24,31,706011,1004,867,24031706011,1400000US24031706011,7,sevenPlus,12,0.006525285,1,0.993474721,1
140,24,31,706012,1004,868,24031706012,1400000US24031706012,0,Total,1688,0,0,0,0
140,24,31,706012,1004,868,24031706012,1400000US24031706012,1,one,825,0.488744076,0.488744076,0,0.488744377
140,24,31,706012,1004,868,24031706012,1400000US24031706012,2,two,509,0.301540284,0.79028436,0.488744377,0.790284473
140,24,31,706012,1004,868,24031706012,1400000US24031706012,3,three,190,0.112559242,0.902843602,0.790284473,0.902843672
140,24,31,706012,1004,868,24031706012,1400000US24031706012,4,four,119,0.07049763,0.973341232,0.902843672,0.973341254
140,24,31,706012,1004,868,24031706012,1400000US24031706012,5,five,36,0.021327014,0.994668246,0.973341254,0.994668251
140,24,31,706012,1004,868,24031706012,1400000US24031706012,6,six,8,0.004739336,0.999407583,0.994668251,0.999407584
140,24,31,706012,1004,868,24031706012,1400000US24031706012,7,sevenPlus,1,0.000592417,1,0.999407584,1
140,24,31,706013,1004,869,24031706013,1400000US24031706013,0,Total,955,0,0,0,0
140,24,31,706013,1004,869,24031706013,1400000US24031706013,1,one,122,0.127748691,0.127748691,0,0.127749077
140,24,31,706013,1004,869,24031706013,1400000US24031706013,2,two,369,0.386387435,0.514136126,0.127749077,0.51413632
140,24,31,706013,1004,869,24031706013,1400000US24031706013,3,three,186,0.194764398,0.708900524,0.51413632,0.708900689
140,24,31,706013,1004,869,24031706013,1400000US24031706013,4,four,158,0.165445026,0.87434555,0.708900689,0.874345632
140,24,31,706013,1004,869,24031706013,1400000US24031706013,5,five,79,0.082722513,0.957068063,0.874345632,0.957068093
140,24,31,706013,1004,869,24031706013,1400000US24031706013,6,six,29,0.030366492,0.987434555,0.957068093,0.987434568
140,24,31,706013,1004,869,24031706013,1400000US24031706013,7,sevenPlus,12,0.012565445,1,0.987434568,1
140,24,33,800102,1102,870,24033800102,1400000US24033800102,0,Total,1341,0,0,0,0
140,24,33,800102,1102,870,24033800102,1400000US24033800102,1,one,618,0.460850112,0.460850112,0,0.460850392
140,24,33,800102,1102,870,24033800102,1400000US24033800102,2,two,376,0.28038777,0.741237882,0.460850392,0.741238001
140,24,33,800102,1102,870,24033800102,1400000US24033800102,3,three,159,0.118568233,0.859806115,0.741238001,0.85980619
140,24,33,800102,1102,870,24033800102,1400000US24033800102,4,four,101,0.075316928,0.935123043,0.85980619,0.935123086
140,24,33,800102,1102,870,24033800102,1400000US24033800102,5,five,58,0.043251305,0.978374348,0.935123086,0.978374361
140,24,33,800102,1102,870,24033800102,1400000US24033800102,6,six,18,0.013422819,0.991797166,0.978374361,0.991797174
140,24,33,800102,1102,870,24033800102,1400000US24033800102,7,sevenPlus,11,0.008202834,1,0.991797174,1
140,24,33,800103,1102,871,24033800103,1400000US24033800103,0,Total,904,0,0,0,0
140,24,33,800103,1102,871,24033800103,1400000US24033800103,1,one,334,0.369469027,0.369469027,0,0.369469303
140,24,33,800103,1102,871,24033800103,1400000US24033800103,2,two,250,0.276548673,0.646017699,0.369469303,0.646017834
140,24,33,800103,1102,871,24033800103,1400000US24033800103,3,three,122,0.134955752,0.780973451,0.646017834,0.780973565
140,24,33,800103,1102,871,24033800103,1400000US24033800103,4,four,103,0.113938053,0.894911504,0.780973565,0.894911556
140,24,33,800103,1102,871,24033800103,1400000US24033800103,5,five,47,0.05199115,0.946902655,0.894911556,0.94690269
140,24,33,800103,1102,871,24033800103,1400000US24033800103,6,six,32,0.03539823,0.982300885,0.94690269,0.982300903
140,24,33,800103,1102,871,24033800103,1400000US24033800103,7,sevenPlus,16,0.017699115,1,0.982300903,1
140,24,33,800105,1102,872,24033800105,1400000US24033800105,0,Total,1322,0,0,0,0
140,24,33,800105,1102,872,24033800105,1400000US24033800105,1,one,409,0.309379728,0.309379728,0,0.309379997
140,24,33,800105,1102,872,24033800105,1400000US24033800105,2,two,356,0.269288956,0.578668684,0.309379997,0.578668849
140,24,33,800105,1102,872,24033800105,1400000US24033800105,3,three,219,0.165658094,0.744326778,0.578668849,0.74432691
140,24,33,800105,1102,872,24033800105,1400000US24033800105,4,four,175,0.132375189,0.876701967,0.74432691,0.876702036
140,24,33,800105,1102,872,24033800105,1400000US24033800105,5,five,91,0.068835098,0.945537065,0.876702036,0.945537087
140,24,33,800105,1102,872,24033800105,1400000US24033800105,6,six,29,0.02193646,0.967473525,0.945537087,0.967473557
140,24,33,800105,1102,872,24033800105,1400000US24033800105,7,sevenPlus,43,0.032526475,1,0.967473557,1
140,24,33,800106,1102,873,24033800106,1400000US24033800106,0,Total,1054,0,0,0,0
140,24,33,800106,1102,873,24033800106,1400000US24033800106,1,one,308,0.292220114,0.292220114,0,0.292220406
140,24,33,800106,1102,873,24033800106,1400000US24033800106,2,two,308,0.292220114,0.584440228,0.292220406,0.584440416
140,24,33,800106,1102,873,24033800106,1400000US24033800106,3,three,198,0.187855787,0.772296015,0.584440416,0.772296144
140,24,33,800106,1102,873,24033800106,1400000US24033800106,4,four,136,0.129032258,0.901328273,0.772296144,0.901328331
140,24,33,800106,1102,873,24033800106,1400000US24033800106,5,five,61,0.057874763,0.959203036,0.901328331,0.959203065
140,24,33,800106,1102,873,24033800106,1400000US24033800106,6,six,30,0.028462998,0.987666034,0.959203065,0.987666046
140,24,33,800106,1102,873,24033800106,1400000US24033800106,7,sevenPlus,13,0.012333966,1,0.987666046,1
140,24,33,800108,1102,874,24033800108,1400000US24033800108,0,Total,1653,0,0,0,0
140,24,33,800108,1102,874,24033800108,1400000US24033800108,1,one,738,0.44646098,0.44646098,0,0.446461236
140,24,33,800108,1102,874,24033800108,1400000US24033800108,2,two,423,0.255898367,0.702359347,0.446461236,0.702359474
140,24,33,800108,1102,874,24033800108,1400000US24033800108,3,three,211,0.127646703,0.83000605,0.702359474,0.83000614
140,24,33,800108,1102,874,24033800108,1400000US24033800108,4,four,150,0.090744102,0.920750151,0.83000614,0.920750201
140,24,33,800108,1102,874,24033800108,1400000US24033800108,5,five,82,0.049606776,0.970356927,0.920750201,0.970356945
140,24,33,800108,1102,874,24033800108,1400000US24033800108,6,six,30,0.01814882,0.988505747,0.970356945,0.988505759
140,24,33,800108,1102,874,24033800108,1400000US24033800108,7,sevenPlus,19,0.011494253,1,0.988505759,1
140,24,33,800109,1102,875,24033800109,1400000US24033800109,0,Total,1415,0,0,0,0
140,24,33,800109,1102,875,24033800109,1400000US24033800109,1,one,438,0.309540636,0.309540636,0,0.309540893
140,24,33,800109,1102,875,24033800109,1400000US24033800109,2,two,363,0.256537102,0.566077739,0.309540893,0.566077898
140,24,33,800109,1102,875,24033800109,1400000US24033800109,3,three,226,0.159717314,0.725795053,0.566077898,0.725795187
140,24,33,800109,1102,875,24033800109,1400000US24033800109,4,four,190,0.134275618,0.860070671,0.725795187,0.860070741
140,24,33,800109,1102,875,24033800109,1400000US24033800109,5,five,99,0.069964664,0.930035336,0.860070741,0.930035368
140,24,33,800109,1102,875,24033800109,1400000US24033800109,6,six,46,0.032508834,0.96254417,0.930035368,0.962544207
140,24,33,800109,1102,875,24033800109,1400000US24033800109,7,sevenPlus,53,0.03745583,1,0.962544207,1
140,24,33,800203,1102,876,24033800203,1400000US24033800203,0,Total,1468,0,0,0,0
140,24,33,800203,1102,876,24033800203,1400000US24033800203,1,one,241,0.164168937,0.164168937,0,0.164169283
140,24,33,800203,1102,876,24033800203,1400000US24033800203,2,two,508,0.346049046,0.510217984,0.164169283,0.510218171
140,24,33,800203,1102,876,24033800203,1400000US24033800203,3,three,275,0.1873297,0.697547684,0.510218171,0.697547845
140,24,33,800203,1102,876,24033800203,1400000US24033800203,4,four,236,0.160762943,0.858310627,0.697547845,0.858310704
140,24,33,800203,1102,876,24033800203,1400000US24033800203,5,five,114,0.077656676,0.935967302,0.858310704,0.935967338
140,24,33,800203,1102,876,24033800203,1400000US24033800203,6,six,52,0.035422343,0.971389646,0.935967338,0.971389674
140,24,33,800203,1102,876,24033800203,1400000US24033800203,7,sevenPlus,42,0.028610354,1,0.971389674,1
140,24,33,800206,1102,877,24033800206,1400000US24033800206,0,Total,1477,0,0,0,0
140,24,33,800206,1102,877,24033800206,1400000US24033800206,1,one,377,0.255247123,0.255247123,0,0.255247421
140,24,33,800206,1102,877,24033800206,1400000US24033800206,2,two,441,0.298578199,0.553825322,0.255247421,0.553825496
140,24,33,800206,1102,877,24033800206,1400000US24033800206,3,three,258,0.174678402,0.728503724,0.553825496,0.728503873
140,24,33,800206,1102,877,24033800206,1400000US24033800206,4,four,220,0.148950575,0.877454299,0.728503873,0.87745436
140,24,33,800206,1102,877,24033800206,1400000US24033800206,5,five,89,0.060257278,0.937711578,0.87745436,0.937711619
140,24,33,800206,1102,877,24033800206,1400000US24033800206,6,six,61,0.041299932,0.97901151,0.937711619,0.979011531
140,24,33,800206,1102,877,24033800206,1400000US24033800206,7,sevenPlus,31,0.02098849,1,0.979011531,1
140,24,33,800208,1102,878,24033800208,1400000US24033800208,0,Total,2554,0,0,0,0
140,24,33,800208,1102,878,24033800208,1400000US24033800208,1,one,525,0.205559906,0.205559906,0,0.2055602
140,24,33,800208,1102,878,24033800208,1400000US24033800208,2,two,750,0.293657009,0.499216915,0.2055602,0.499217082
140,24,33,800208,1102,878,24033800208,1400000US24033800208,3,three,428,0.167580266,0.666797181,0.499217082,0.666797343
140,24,33,800208,1102,878,24033800208,1400000US24033800208,4,four,414,0.162098669,0.82889585,0.666797343,0.828895946
140,24,33,800208,1102,878,24033800208,1400000US24033800208,5,five,246,0.096319499,0.925215348,0.828895946,0.925215391
140,24,33,800208,1102,878,24033800208,1400000US24033800208,6,six,109,0.042678152,0.9678935,0.925215391,0.967893532
140,24,33,800208,1102,878,24033800208,1400000US24033800208,7,sevenPlus,82,0.0321065,1,0.967893532,1
